"iteration","price x price","brand2 x price","brand2 x brand2","brand3 x price","brand3 x brand2","brand3 x brand3","ff2 x price","ff2 x brand2","ff2 x brand3","ff2 x ff2","ff3 x price","ff3 x brand2","ff3 x brand3","ff3 x ff2","ff3 x ff3","feat2 x price","feat2 x brand2","feat2 x brand3","feat2 x ff2","feat2 x ff3","feat2 x feat2","feat3 x price","feat3 x brand2","feat3 x brand3","feat3 x ff2","feat3 x ff3","feat3 x feat2","feat3 x feat3"
22975,0.5208679282,0,1.972390483,0,0,1.764851196,0,0,0,2.193509003,0,0,0,0,1.880845942,0,0,0,0,0,2.17963988,0,0,0,0,0,0,2.177259886
22976,0.5644291679,0,1.959702084,0,0,1.861151651,0,0,0,2.124096046,0,0,0,0,1.850158733,0,0,0,0,0,2.156464836,0,0,0,0,0,0,2.337961028
22977,0.5291761124,0,1.740297943,0,0,1.840996132,0,0,0,1.981506659,0,0,0,0,1.900567128,0,0,0,0,0,2.173130624,0,0,0,0,0,0,2.201816014
22978,0.5252643714,0,1.962561562,0,0,2.018564372,0,0,0,2.201836524,0,0,0,0,1.915289894,0,0,0,0,0,1.959773183,0,0,0,0,0,0,2.098310689
22979,0.5388903933,0,1.789093493,0,0,1.868233936,0,0,0,2.136169404,0,0,0,0,1.936042355,0,0,0,0,0,1.945167551,0,0,0,0,0,0,2.142697097
22980,0.5051758345,0,1.832015863,0,0,1.998146444,0,0,0,2.111654925,0,0,0,0,1.887975167,0,0,0,0,0,2.038645886,0,0,0,0,0,0,2.121249961
22981,0.5532179214,0,1.810979342,0,0,1.931543734,0,0,0,1.934185095,0,0,0,0,1.857499381,0,0,0,0,0,1.966403984,0,0,0,0,0,0,2.094170971
22982,0.5229827527,0,1.748280801,0,0,1.810632002,0,0,0,2.157700992,0,0,0,0,1.841874945,0,0,0,0,0,2.062966272,0,0,0,0,0,0,2.100673607
22983,0.5399819056,0,1.64002909,0,0,1.706884341,0,0,0,2.044411776,0,0,0,0,1.978356249,0,0,0,0,0,2.03277972,0,0,0,0,0,0,1.993994562
22984,0.5461201851,0,1.887719104,0,0,1.970283122,0,0,0,2.27356336,0,0,0,0,1.989048091,0,0,0,0,0,2.213765943,0,0,0,0,0,0,1.877820518
22985,0.5940066507,0,1.811083483,0,0,1.842733657,0,0,0,1.967475408,0,0,0,0,1.920753388,0,0,0,0,0,2.059979511,0,0,0,0,0,0,1.924144368
22986,0.5301611788,0,1.942896893,0,0,1.722916245,0,0,0,2.13622062,0,0,0,0,1.990878688,0,0,0,0,0,2.146077763,0,0,0,0,0,0,1.848078311
22987,0.5805844623,0,1.811945103,0,0,1.807109745,0,0,0,2.226130009,0,0,0,0,2.166736814,0,0,0,0,0,2.192412254,0,0,0,0,0,0,1.927044218
22988,0.5489334257,0,1.769557128,0,0,1.897858614,0,0,0,1.970916856,0,0,0,0,1.886900767,0,0,0,0,0,2.093272973,0,0,0,0,0,0,1.915690763
22989,0.6006041411,0,1.808792181,0,0,1.857451513,0,0,0,2.049107837,0,0,0,0,2.039083975,0,0,0,0,0,2.044022378,0,0,0,0,0,0,1.91101325
22990,0.615855963,0,1.718020937,0,0,1.928400973,0,0,0,2.04880135,0,0,0,0,2.051812866,0,0,0,0,0,2.278990167,0,0,0,0,0,0,1.932691468
22991,0.6240394173,0,1.7980009,0,0,1.913316823,0,0,0,2.216675471,0,0,0,0,1.893940815,0,0,0,0,0,2.152498362,0,0,0,0,0,0,1.953857284
22992,0.5781467745,0,1.649763774,0,0,1.764623508,0,0,0,2.125228679,0,0,0,0,2.043851664,0,0,0,0,0,2.021334435,0,0,0,0,0,0,2.030836095
22993,0.6384429171,0,1.80102757,0,0,2.067377474,0,0,0,2.269846008,0,0,0,0,1.972454262,0,0,0,0,0,2.006075359,0,0,0,0,0,0,1.892035821
22994,0.5632005533,0,1.892175888,0,0,2.020496586,0,0,0,1.924017965,0,0,0,0,2.061760188,0,0,0,0,0,2.154051624,0,0,0,0,0,0,2.044020602
22995,0.6104046158,0,1.894531584,0,0,2.123282485,0,0,0,1.969793131,0,0,0,0,1.891712228,0,0,0,0,0,2.177260559,0,0,0,0,0,0,2.243565552
22996,0.5761331104,0,1.695292144,0,0,1.954488867,0,0,0,2.009304795,0,0,0,0,1.878231029,0,0,0,0,0,2.194104988,0,0,0,0,0,0,1.948780575
22997,0.5575872793,0,1.740737202,0,0,1.950798727,0,0,0,2.273792018,0,0,0,0,2.149537681,0,0,0,0,0,2.412451167,0,0,0,0,0,0,2.194490509
22998,0.5881875086,0,1.73348295,0,0,1.877530134,0,0,0,2.059889864,0,0,0,0,2.158516145,0,0,0,0,0,2.2206615,0,0,0,0,0,0,1.921446408
22999,0.5949069907,0,1.723838816,0,0,1.809770776,0,0,0,2.127439172,0,0,0,0,2.07594674,0,0,0,0,0,2.184637654,0,0,0,0,0,0,2.103165577
23000,0.5815727376,0,1.748407805,0,0,2.036731178,0,0,0,2.079248832,0,0,0,0,2.086122645,0,0,0,0,0,2.146470358,0,0,0,0,0,0,1.984908219
23001,0.5536392472,0,1.754573025,0,0,1.988604541,0,0,0,2.08081927,0,0,0,0,1.880358006,0,0,0,0,0,2.194787933,0,0,0,0,0,0,2.009686113
23002,0.5793621741,0,1.722124729,0,0,2.087785202,0,0,0,2.173429805,0,0,0,0,1.967372086,0,0,0,0,0,2.059378247,0,0,0,0,0,0,2.009083598
23003,0.5722370371,0,1.648623576,0,0,1.877163239,0,0,0,2.008974644,0,0,0,0,2.268212045,0,0,0,0,0,2.070243857,0,0,0,0,0,0,2.175832298
23004,0.5522863694,0,1.633423786,0,0,2.088739383,0,0,0,1.992054179,0,0,0,0,2.124999601,0,0,0,0,0,2.195752322,0,0,0,0,0,0,1.782277389
23005,0.5680496916,0,1.697804818,0,0,1.805471104,0,0,0,1.984943513,0,0,0,0,1.980187973,0,0,0,0,0,1.947727785,0,0,0,0,0,0,2.092004159
23006,0.5487753344,0,1.708900742,0,0,2.08007396,0,0,0,2.010760535,0,0,0,0,1.915177357,0,0,0,0,0,2.034166069,0,0,0,0,0,0,1.989347794
23007,0.5530969509,0,1.566035734,0,0,1.929965946,0,0,0,1.883020722,0,0,0,0,1.906800742,0,0,0,0,0,2.071815168,0,0,0,0,0,0,1.89024032
23008,0.582996793,0,1.61639757,0,0,1.980378185,0,0,0,2.207148695,0,0,0,0,2.079940982,0,0,0,0,0,2.073434846,0,0,0,0,0,0,1.947789782
23009,0.5621081265,0,1.583172354,0,0,1.8296697,0,0,0,2.155848705,0,0,0,0,1.953231066,0,0,0,0,0,2.205501423,0,0,0,0,0,0,2.089913451
23010,0.6047157275,0,1.475011047,0,0,2.00193895,0,0,0,2.048704772,0,0,0,0,2.096054417,0,0,0,0,0,2.102158686,0,0,0,0,0,0,2.009970915
23011,0.6115479199,0,1.614373483,0,0,1.90773507,0,0,0,2.091547619,0,0,0,0,2.227052394,0,0,0,0,0,1.953642384,0,0,0,0,0,0,1.922359706
23012,0.5715066255,0,1.609741036,0,0,1.989740304,0,0,0,1.992251891,0,0,0,0,2.112571387,0,0,0,0,0,2.108218828,0,0,0,0,0,0,2.170520788
23013,0.6007038205,0,1.620768097,0,0,1.900976723,0,0,0,2.102951787,0,0,0,0,2.000243145,0,0,0,0,0,2.069368073,0,0,0,0,0,0,1.900746083
23014,0.5311234234,0,1.612946471,0,0,2.091719642,0,0,0,1.937091991,0,0,0,0,2.080168051,0,0,0,0,0,1.899736317,0,0,0,0,0,0,2.021407105
23015,0.574788636,0,1.397938868,0,0,2.047575543,0,0,0,2.181706747,0,0,0,0,2.085738511,0,0,0,0,0,2.161434097,0,0,0,0,0,0,1.956628983
23016,0.5476619682,0,1.508999888,0,0,1.906574611,0,0,0,2.346713463,0,0,0,0,2.079645499,0,0,0,0,0,2.068079174,0,0,0,0,0,0,2.006176791
23017,0.5066729594,0,1.586976867,0,0,1.975612106,0,0,0,2.238336462,0,0,0,0,2.273563589,0,0,0,0,0,2.071907255,0,0,0,0,0,0,1.876750756
23018,0.5510137285,0,1.580747081,0,0,1.949430391,0,0,0,2.079077581,0,0,0,0,1.929117586,0,0,0,0,0,1.977804933,0,0,0,0,0,0,2.085093285
23019,0.5352076861,0,1.612325835,0,0,1.846334529,0,0,0,2.192780974,0,0,0,0,2.074575741,0,0,0,0,0,1.977388266,0,0,0,0,0,0,1.831039132
23020,0.5076861125,0,1.686012255,0,0,1.94985549,0,0,0,2.307171148,0,0,0,0,2.038610336,0,0,0,0,0,1.892728,0,0,0,0,0,0,1.858478238
23021,0.4937448248,0,1.586981003,0,0,1.845718235,0,0,0,2.38268457,0,0,0,0,2.130771295,0,0,0,0,0,2.03154815,0,0,0,0,0,0,1.973094472
23022,0.4858521696,0,1.673493108,0,0,1.927144639,0,0,0,2.32781893,0,0,0,0,2.056715416,0,0,0,0,0,1.73385346,0,0,0,0,0,0,1.808867998
23023,0.5691653946,0,1.743576668,0,0,1.967103178,0,0,0,2.128082052,0,0,0,0,2.01468119,0,0,0,0,0,1.893613896,0,0,0,0,0,0,1.833201173
23024,0.5281316918,0,1.691965122,0,0,2.308884627,0,0,0,2.233526193,0,0,0,0,2.018163062,0,0,0,0,0,1.756539886,0,0,0,0,0,0,1.949182522
23025,0.5312387944,0,1.728848048,0,0,2.131683613,0,0,0,2.310395253,0,0,0,0,1.975062271,0,0,0,0,0,1.688062357,0,0,0,0,0,0,1.839734866
23026,0.5068667547,0,1.755095697,0,0,2.15844407,0,0,0,2.003317418,0,0,0,0,2.02311214,0,0,0,0,0,1.881480391,0,0,0,0,0,0,1.747994155
23027,0.5427495065,0,1.609568837,0,0,2.325405437,0,0,0,2.070355158,0,0,0,0,1.801652146,0,0,0,0,0,1.755204285,0,0,0,0,0,0,2.028492457
23028,0.5818756679,0,1.693344644,0,0,2.170697774,0,0,0,2.088086655,0,0,0,0,2.044299007,0,0,0,0,0,1.826991996,0,0,0,0,0,0,1.701373792
23029,0.5251431441,0,1.836036276,0,0,2.15913763,0,0,0,1.944980426,0,0,0,0,1.896501908,0,0,0,0,0,1.965015005,0,0,0,0,0,0,1.828308896
23030,0.4838049459,0,1.746178555,0,0,2.099714513,0,0,0,1.964901659,0,0,0,0,1.75163942,0,0,0,0,0,1.987954873,0,0,0,0,0,0,1.867800849
23031,0.4833364758,0,1.60920302,0,0,2.238605806,0,0,0,1.951267045,0,0,0,0,1.847400591,0,0,0,0,0,1.811472371,0,0,0,0,0,0,1.606977056
23032,0.491362883,0,1.7913243,0,0,2.142715737,0,0,0,2.108140086,0,0,0,0,1.871028728,0,0,0,0,0,1.704701423,0,0,0,0,0,0,1.783481364
23033,0.514703649,0,1.641057899,0,0,1.967332466,0,0,0,1.915242265,0,0,0,0,1.867617701,0,0,0,0,0,1.976155469,0,0,0,0,0,0,1.757662183
23034,0.4920171286,0,1.774414893,0,0,2.034166326,0,0,0,2.104088109,0,0,0,0,1.710924942,0,0,0,0,0,1.790546795,0,0,0,0,0,0,1.704800559
23035,0.5291776664,0,1.792580209,0,0,2.074979506,0,0,0,2.296877699,0,0,0,0,1.747192977,0,0,0,0,0,1.81099122,0,0,0,0,0,0,1.781640233
23036,0.4796363885,0,1.741491431,0,0,2.06281717,0,0,0,2.076555527,0,0,0,0,1.889144025,0,0,0,0,0,1.855822128,0,0,0,0,0,0,1.667909127
23037,0.4871235589,0,1.752437396,0,0,2.169635806,0,0,0,2.083727617,0,0,0,0,1.761308202,0,0,0,0,0,2.106438323,0,0,0,0,0,0,1.757073376
23038,0.5187397863,0,1.752454813,0,0,1.97158285,0,0,0,2.058232892,0,0,0,0,1.767069141,0,0,0,0,0,1.918680247,0,0,0,0,0,0,1.741743985
23039,0.4996092369,0,1.668140393,0,0,1.916248675,0,0,0,2.152580519,0,0,0,0,1.829914949,0,0,0,0,0,2.031824932,0,0,0,0,0,0,1.788833127
23040,0.5317608273,0,1.834353312,0,0,2.037279052,0,0,0,2.121085978,0,0,0,0,1.941751412,0,0,0,0,0,2.074012648,0,0,0,0,0,0,1.776959847
23041,0.4729511883,0,1.884421139,0,0,2.140968976,0,0,0,2.17927496,0,0,0,0,1.921777446,0,0,0,0,0,1.909178376,0,0,0,0,0,0,1.666518489
23042,0.4907886002,0,1.887631538,0,0,2.103261932,0,0,0,2.024070491,0,0,0,0,1.908171138,0,0,0,0,0,2.000714162,0,0,0,0,0,0,1.81126628
23043,0.4990702923,0,1.845591547,0,0,2.051582066,0,0,0,2.048918564,0,0,0,0,1.638570523,0,0,0,0,0,1.881923838,0,0,0,0,0,0,1.897611411
23044,0.4826726993,0,1.770020823,0,0,1.955557636,0,0,0,2.012687862,0,0,0,0,1.734976446,0,0,0,0,0,2.017919446,0,0,0,0,0,0,1.816064042
23045,0.5071020124,0,1.869305981,0,0,2.113175793,0,0,0,2.07066042,0,0,0,0,1.932870666,0,0,0,0,0,2.037723119,0,0,0,0,0,0,1.704351569
23046,0.4435887792,0,1.840857588,0,0,2.025116679,0,0,0,2.274329561,0,0,0,0,1.864365154,0,0,0,0,0,2.026280832,0,0,0,0,0,0,1.708814632
23047,0.5055529389,0,1.887829567,0,0,1.985454116,0,0,0,2.119982445,0,0,0,0,1.884575975,0,0,0,0,0,2.111501735,0,0,0,0,0,0,1.757501998
23048,0.5071525774,0,1.875116727,0,0,2.000280197,0,0,0,2.011999,0,0,0,0,1.791596927,0,0,0,0,0,1.979668355,0,0,0,0,0,0,1.803104544
23049,0.4857744371,0,1.876381029,0,0,1.852063302,0,0,0,2.037609371,0,0,0,0,1.894746944,0,0,0,0,0,1.914273355,0,0,0,0,0,0,1.877218703
23050,0.5419265175,0,1.986370377,0,0,1.845202666,0,0,0,1.959705079,0,0,0,0,1.815691922,0,0,0,0,0,2.016411616,0,0,0,0,0,0,1.744228167
23051,0.5162249009,0,1.922616124,0,0,1.832835923,0,0,0,1.95936242,0,0,0,0,1.936811978,0,0,0,0,0,1.976120356,0,0,0,0,0,0,1.841873307
23052,0.5126163638,0,1.989276334,0,0,1.883666979,0,0,0,2.114493222,0,0,0,0,1.824893019,0,0,0,0,0,1.93866777,0,0,0,0,0,0,1.841237834
23053,0.4903718936,0,1.84347258,0,0,2.042091999,0,0,0,1.923288899,0,0,0,0,1.863238521,0,0,0,0,0,1.878058528,0,0,0,0,0,0,1.912062439
23054,0.5199817404,0,1.901542398,0,0,2.093911595,0,0,0,1.942965849,0,0,0,0,1.773996385,0,0,0,0,0,1.97646401,0,0,0,0,0,0,1.679878
23055,0.539370008,0,1.755774037,0,0,2.163694226,0,0,0,1.996248349,0,0,0,0,1.800414887,0,0,0,0,0,1.78933567,0,0,0,0,0,0,1.921741133
23056,0.4910339907,0,1.651254856,0,0,2.294479124,0,0,0,1.956161061,0,0,0,0,1.811469307,0,0,0,0,0,2.034737526,0,0,0,0,0,0,1.672971227
23057,0.5426713196,0,1.69856673,0,0,2.045043235,0,0,0,2.028577402,0,0,0,0,1.849209625,0,0,0,0,0,1.979193145,0,0,0,0,0,0,1.729651181
23058,0.5127615062,0,1.905955201,0,0,2.076192213,0,0,0,2.022838817,0,0,0,0,1.926705103,0,0,0,0,0,1.810165518,0,0,0,0,0,0,1.779778606
23059,0.5400517606,0,1.708950142,0,0,2.078886118,0,0,0,2.159257421,0,0,0,0,2.047695791,0,0,0,0,0,1.749597137,0,0,0,0,0,0,1.709095944
23060,0.4914812052,0,1.746695435,0,0,1.909046534,0,0,0,2.100659403,0,0,0,0,1.921290254,0,0,0,0,0,2.04707722,0,0,0,0,0,0,1.730783668
23061,0.5965927317,0,1.826992933,0,0,2.029591508,0,0,0,1.971788818,0,0,0,0,2.237774657,0,0,0,0,0,1.936293289,0,0,0,0,0,0,1.851849815
23062,0.5151824984,0,2.060004395,0,0,2.039422967,0,0,0,2.201771444,0,0,0,0,1.93654367,0,0,0,0,0,1.908364194,0,0,0,0,0,0,1.754083565
23063,0.5153041827,0,1.7528603,0,0,2.029442629,0,0,0,2.196364037,0,0,0,0,2.18194241,0,0,0,0,0,1.922964482,0,0,0,0,0,0,1.702052968
23064,0.5119378167,0,1.7623364,0,0,2.076685921,0,0,0,2.22119634,0,0,0,0,2.114708624,0,0,0,0,0,1.798615991,0,0,0,0,0,0,1.752795514
23065,0.500830716,0,1.878002887,0,0,2.011870924,0,0,0,2.393859107,0,0,0,0,1.98387308,0,0,0,0,0,1.923604913,0,0,0,0,0,0,1.711628996
23066,0.4690594419,0,1.675543771,0,0,2.107891377,0,0,0,2.129616094,0,0,0,0,2.109780461,0,0,0,0,0,1.859665597,0,0,0,0,0,0,1.729533717
23067,0.5304843533,0,1.792428408,0,0,2.180987726,0,0,0,2.266849089,0,0,0,0,2.001767917,0,0,0,0,0,1.714282399,0,0,0,0,0,0,1.816778322
23068,0.5311098158,0,1.653199798,0,0,1.979850486,0,0,0,2.082614062,0,0,0,0,2.121555106,0,0,0,0,0,1.768395813,0,0,0,0,0,0,1.730576383
23069,0.533706848,0,1.821446465,0,0,1.821462543,0,0,0,2.072153541,0,0,0,0,2.019690524,0,0,0,0,0,1.830355885,0,0,0,0,0,0,1.798628992
23070,0.5130734956,0,1.657140971,0,0,1.876382304,0,0,0,2.091617883,0,0,0,0,2.272183719,0,0,0,0,0,1.845492682,0,0,0,0,0,0,1.792010008
23071,0.508758664,0,1.727674472,0,0,2.003160033,0,0,0,1.955656225,0,0,0,0,2.076145832,0,0,0,0,0,1.89403417,0,0,0,0,0,0,1.940339194
23072,0.5013081827,0,1.691168837,0,0,1.894797377,0,0,0,2.310612113,0,0,0,0,2.134979595,0,0,0,0,0,1.805148168,0,0,0,0,0,0,1.832036176
23073,0.5172797454,0,1.843863959,0,0,1.747361108,0,0,0,2.121260846,0,0,0,0,2.039583488,0,0,0,0,0,1.819519439,0,0,0,0,0,0,1.762930594
23074,0.5370233734,0,1.832493465,0,0,1.852528321,0,0,0,1.958704259,0,0,0,0,2.204379519,0,0,0,0,0,1.818531827,0,0,0,0,0,0,1.767786836
23075,0.4832409973,0,1.741683417,0,0,1.872993147,0,0,0,1.996169304,0,0,0,0,2.163616395,0,0,0,0,0,1.896999256,0,0,0,0,0,0,1.913452455
23076,0.4859104425,0,1.899999181,0,0,1.752482124,0,0,0,2.060596131,0,0,0,0,1.98759829,0,0,0,0,0,1.94806556,0,0,0,0,0,0,1.814292747
23077,0.5163397216,0,1.891438402,0,0,1.842151297,0,0,0,2.173342257,0,0,0,0,1.977372249,0,0,0,0,0,1.947332992,0,0,0,0,0,0,1.937385255
23078,0.4777047419,0,1.773254648,0,0,1.867129662,0,0,0,2.013141051,0,0,0,0,2.091023317,0,0,0,0,0,1.86040227,0,0,0,0,0,0,1.911501057
23079,0.5197970439,0,1.80754459,0,0,1.908817222,0,0,0,2.030110812,0,0,0,0,2.261792882,0,0,0,0,0,1.966532712,0,0,0,0,0,0,2.015145138
23080,0.5001074295,0,1.762452263,0,0,2.014912456,0,0,0,2.013564857,0,0,0,0,2.129665355,0,0,0,0,0,1.888787041,0,0,0,0,0,0,1.971684716
23081,0.518888204,0,1.794560913,0,0,1.786801758,0,0,0,2.046681961,0,0,0,0,2.302106803,0,0,0,0,0,1.883935869,0,0,0,0,0,0,1.894104996
23082,0.4556326864,0,1.728137058,0,0,1.846650033,0,0,0,2.209981856,0,0,0,0,2.081324765,0,0,0,0,0,1.908102802,0,0,0,0,0,0,2.006004923
23083,0.5099701051,0,1.793509983,0,0,1.805395076,0,0,0,2.050174917,0,0,0,0,2.449995765,0,0,0,0,0,2.042686745,0,0,0,0,0,0,2.033628577
23084,0.4676591946,0,1.845845933,0,0,1.893369346,0,0,0,2.000891998,0,0,0,0,2.318790859,0,0,0,0,0,2.033034204,0,0,0,0,0,0,2.049354858
23085,0.469089487,0,1.779223468,0,0,1.806165837,0,0,0,1.995468181,0,0,0,0,2.201177709,0,0,0,0,0,2.084599635,0,0,0,0,0,0,1.988489054
23086,0.4845248335,0,1.846954138,0,0,1.758219289,0,0,0,1.890894313,0,0,0,0,2.304135012,0,0,0,0,0,2.176750696,0,0,0,0,0,0,2.063974238
23087,0.502615241,0,1.844386581,0,0,1.798553188,0,0,0,1.908132641,0,0,0,0,2.240109855,0,0,0,0,0,2.078708822,0,0,0,0,0,0,2.002290746
23088,0.4990005952,0,1.880447378,0,0,1.783427961,0,0,0,1.92718257,0,0,0,0,2.054182505,0,0,0,0,0,2.231183086,0,0,0,0,0,0,2.013071899
23089,0.5091883559,0,1.91690266,0,0,1.790164545,0,0,0,1.938406585,0,0,0,0,2.139784749,0,0,0,0,0,2.077040419,0,0,0,0,0,0,2.041064184
23090,0.5086110314,0,1.81840615,0,0,1.609114848,0,0,0,1.9194125,0,0,0,0,2.115604951,0,0,0,0,0,2.187808839,0,0,0,0,0,0,1.856489293
23091,0.4963645019,0,1.880633189,0,0,1.706029827,0,0,0,1.905981562,0,0,0,0,2.188406291,0,0,0,0,0,2.107687163,0,0,0,0,0,0,1.799153045
23092,0.5299268345,0,1.73304185,0,0,1.61150197,0,0,0,1.794535273,0,0,0,0,2.277916482,0,0,0,0,0,2.01359961,0,0,0,0,0,0,1.95954261
23093,0.5135158091,0,1.851674169,0,0,1.810836984,0,0,0,1.736509643,0,0,0,0,2.028415212,0,0,0,0,0,2.084419057,0,0,0,0,0,0,1.994309282
23094,0.5234965949,0,1.797055415,0,0,1.664092859,0,0,0,1.827343647,0,0,0,0,1.999262572,0,0,0,0,0,2.090667432,0,0,0,0,0,0,1.788846334
23095,0.4933019382,0,1.838678863,0,0,1.811445876,0,0,0,1.8214936,0,0,0,0,2.129257449,0,0,0,0,0,2.183286562,0,0,0,0,0,0,1.894401135
23096,0.4989231266,0,1.81408236,0,0,1.761911415,0,0,0,1.816317193,0,0,0,0,2.02651704,0,0,0,0,0,2.123324342,0,0,0,0,0,0,1.85212862
23097,0.5186806537,0,1.746869284,0,0,1.766901444,0,0,0,1.820855371,0,0,0,0,2.202868473,0,0,0,0,0,2.170104002,0,0,0,0,0,0,1.987037977
23098,0.4636507517,0,1.840970992,0,0,1.643849532,0,0,0,1.76723259,0,0,0,0,2.186646097,0,0,0,0,0,2.233080047,0,0,0,0,0,0,2.077729793
23099,0.4944152348,0,1.756312681,0,0,1.74581262,0,0,0,1.733677433,0,0,0,0,2.229283919,0,0,0,0,0,2.168803484,0,0,0,0,0,0,1.843624805
23100,0.4888620615,0,1.836618523,0,0,1.731059601,0,0,0,1.902264752,0,0,0,0,2.175558751,0,0,0,0,0,2.213715265,0,0,0,0,0,0,1.750108999
23101,0.4715428511,0,1.682802049,0,0,1.686840754,0,0,0,1.825569068,0,0,0,0,2.129123502,0,0,0,0,0,2.309792782,0,0,0,0,0,0,1.938340397
23102,0.4758399423,0,2.015949833,0,0,1.773616309,0,0,0,1.903068128,0,0,0,0,2.12014118,0,0,0,0,0,2.112057858,0,0,0,0,0,0,1.848065682
23103,0.5148847655,0,1.642471461,0,0,1.759712476,0,0,0,1.918486188,0,0,0,0,1.939417027,0,0,0,0,0,2.034595068,0,0,0,0,0,0,1.815894798
23104,0.5170748892,0,1.914203558,0,0,1.934585231,0,0,0,1.947101017,0,0,0,0,2.060844927,0,0,0,0,0,2.186329275,0,0,0,0,0,0,1.928999879
23105,0.4589357082,0,1.659576181,0,0,1.88126848,0,0,0,1.908110853,0,0,0,0,1.898322236,0,0,0,0,0,1.913934203,0,0,0,0,0,0,1.864266851
23106,0.5040450697,0,1.567594108,0,0,1.860121213,0,0,0,1.860579293,0,0,0,0,1.99594707,0,0,0,0,0,2.247237905,0,0,0,0,0,0,1.924346403
23107,0.4901958494,0,1.858677553,0,0,1.847593728,0,0,0,1.849243208,0,0,0,0,2.074300611,0,0,0,0,0,2.134387816,0,0,0,0,0,0,2.024018813
23108,0.4934489828,0,1.793172861,0,0,1.78881135,0,0,0,1.83984002,0,0,0,0,2.108355216,0,0,0,0,0,2.136164269,0,0,0,0,0,0,1.939548555
23109,0.5167993433,0,1.834701083,0,0,2.049769045,0,0,0,2.111016884,0,0,0,0,2.139258995,0,0,0,0,0,2.166743058,0,0,0,0,0,0,1.945120314
23110,0.5401345845,0,1.850392428,0,0,1.813928782,0,0,0,2.039573575,0,0,0,0,1.947035398,0,0,0,0,0,2.102774413,0,0,0,0,0,0,1.913427443
23111,0.4935704311,0,1.867421598,0,0,1.868818905,0,0,0,1.871449313,0,0,0,0,2.253381205,0,0,0,0,0,2.128621919,0,0,0,0,0,0,1.772181958
23112,0.5263965872,0,1.782571973,0,0,1.836357282,0,0,0,1.921958647,0,0,0,0,1.931940371,0,0,0,0,0,2.158401826,0,0,0,0,0,0,1.797576272
23113,0.4965142154,0,1.808074469,0,0,1.864476448,0,0,0,2.057411529,0,0,0,0,2.108624496,0,0,0,0,0,2.077849368,0,0,0,0,0,0,1.801773289
23114,0.4909782742,0,1.838303431,0,0,1.822364067,0,0,0,1.840970378,0,0,0,0,2.146155087,0,0,0,0,0,2.090398963,0,0,0,0,0,0,2.000905875
23115,0.5010504289,0,1.926604931,0,0,1.867233734,0,0,0,1.998538853,0,0,0,0,2.075871611,0,0,0,0,0,2.072598286,0,0,0,0,0,0,1.924264255
23116,0.4863731522,0,1.864469935,0,0,1.79842534,0,0,0,1.908763623,0,0,0,0,2.064963734,0,0,0,0,0,2.26958478,0,0,0,0,0,0,1.927282153
23117,0.5249451792,0,1.832098129,0,0,2.018780878,0,0,0,1.829486064,0,0,0,0,1.922842234,0,0,0,0,0,2.076397337,0,0,0,0,0,0,1.931417237
23118,0.4877714589,0,1.78773519,0,0,1.875009694,0,0,0,1.751916406,0,0,0,0,1.944234253,0,0,0,0,0,1.978565403,0,0,0,0,0,0,1.963350875
23119,0.5284159413,0,1.775791311,0,0,1.819335794,0,0,0,1.822665765,0,0,0,0,1.948350655,0,0,0,0,0,2.094111851,0,0,0,0,0,0,2.052055479
23120,0.5498045972,0,1.730361278,0,0,1.783447299,0,0,0,1.697312715,0,0,0,0,2.156117821,0,0,0,0,0,1.883962649,0,0,0,0,0,0,2.054044447
23121,0.5154029734,0,1.842240133,0,0,1.818359206,0,0,0,1.737701711,0,0,0,0,1.981603806,0,0,0,0,0,1.841898432,0,0,0,0,0,0,1.899403172
23122,0.5171487994,0,1.770604635,0,0,1.881684963,0,0,0,1.907639654,0,0,0,0,2.031435757,0,0,0,0,0,2.048352203,0,0,0,0,0,0,1.961261183
23123,0.4934499872,0,1.841374527,0,0,1.770807918,0,0,0,1.804186029,0,0,0,0,1.991571788,0,0,0,0,0,1.99243881,0,0,0,0,0,0,1.981147072
23124,0.5100440544,0,1.861832253,0,0,1.590412536,0,0,0,1.664651759,0,0,0,0,2.060906543,0,0,0,0,0,2.003807459,0,0,0,0,0,0,2.055320912
23125,0.4982170675,0,1.894779286,0,0,1.757800196,0,0,0,1.867882274,0,0,0,0,2.236564855,0,0,0,0,0,1.970642756,0,0,0,0,0,0,2.054018443
23126,0.4844270422,0,1.678277314,0,0,1.608931971,0,0,0,1.821973033,0,0,0,0,2.220469194,0,0,0,0,0,2.03786093,0,0,0,0,0,0,2.051648409
23127,0.5310136549,0,1.822576006,0,0,1.690572594,0,0,0,1.825954956,0,0,0,0,2.107907064,0,0,0,0,0,1.992779606,0,0,0,0,0,0,2.04203016
23128,0.5008999113,0,1.811714572,0,0,1.728512175,0,0,0,1.776935185,0,0,0,0,2.129495043,0,0,0,0,0,2.077739865,0,0,0,0,0,0,2.248575348
23129,0.5443530964,0,1.926071622,0,0,1.74364439,0,0,0,1.775268891,0,0,0,0,2.102411529,0,0,0,0,0,2.125203146,0,0,0,0,0,0,2.104554846
23130,0.5026482522,0,1.913455645,0,0,1.647300412,0,0,0,1.798394376,0,0,0,0,2.01131421,0,0,0,0,0,2.058268047,0,0,0,0,0,0,2.085938074
