"iteration","lambda","gamma1","gamma2","sigma1","sigma2","zeta1","zeta2","tau"
23247,0.3357458997,-0.1680356288,0.3645635121,0.9827961226,0.9459935109,-0.6203334398,-0.1698225241,-0.2840400489
23248,0.3357458997,-0.1680356288,0.3645635121,0.9827961226,0.9459935109,-0.6203334398,-0.1698225241,-0.2840400489
23249,0.3260134005,-0.1646193223,0.3690266413,0.9898825845,0.9473830596,-0.6185373838,-0.1762900688,-0.2820010293
23250,0.3544461791,-0.1686646658,0.3622708043,0.9762983204,0.9538347841,-0.6268929933,-0.1821247266,-0.2616222819
23251,0.3483159247,-0.1768349034,0.3780671962,0.9964987998,0.9618818519,-0.6282260311,-0.1803666038,-0.2598489839
23252,0.34357034,-0.1648163113,0.3880541276,1.009881506,0.9649374271,-0.5998141079,-0.1839193754,-0.2451234513
23253,0.34357034,-0.1648163113,0.3880541276,1.009881506,0.9649374271,-0.5998141079,-0.1839193754,-0.2451234513
23254,0.34357034,-0.1648163113,0.3880541276,1.009881506,0.9649374271,-0.5998141079,-0.1839193754,-0.2451234513
23255,0.34357034,-0.1648163113,0.3880541276,1.009881506,0.9649374271,-0.5998141079,-0.1839193754,-0.2451234513
23256,0.34357034,-0.1648163113,0.3880541276,1.009881506,0.9649374271,-0.5998141079,-0.1839193754,-0.2451234513
23257,0.34357034,-0.1648163113,0.3880541276,1.009881506,0.9649374271,-0.5998141079,-0.1839193754,-0.2451234513
23258,0.34357034,-0.1648163113,0.3880541276,1.009881506,0.9649374271,-0.5998141079,-0.1839193754,-0.2451234513
23259,0.34357034,-0.1648163113,0.3880541276,1.009881506,0.9649374271,-0.5998141079,-0.1839193754,-0.2451234513
23260,0.3575205691,-0.1659282113,0.3624554118,1.01798899,0.9767352292,-0.5834247398,-0.1741133681,-0.23404232
23261,0.3362679424,-0.1735593763,0.3419666122,1.035349973,0.9797155401,-0.5963595382,-0.1761991395,-0.2585955455
23262,0.3362679424,-0.1735593763,0.3419666122,1.035349973,0.9797155401,-0.5963595382,-0.1761991395,-0.2585955455
23263,0.3362679424,-0.1735593763,0.3419666122,1.035349973,0.9797155401,-0.5963595382,-0.1761991395,-0.2585955455
23264,0.3362679424,-0.1735593763,0.3419666122,1.035349973,0.9797155401,-0.5963595382,-0.1761991395,-0.2585955455
23265,0.3362679424,-0.1735593763,0.3419666122,1.035349973,0.9797155401,-0.5963595382,-0.1761991395,-0.2585955455
23266,0.3362679424,-0.1735593763,0.3419666122,1.035349973,0.9797155401,-0.5963595382,-0.1761991395,-0.2585955455
23267,0.3362679424,-0.1735593763,0.3419666122,1.035349973,0.9797155401,-0.5963595382,-0.1761991395,-0.2585955455
23268,0.3303096792,-0.1702468617,0.3430622922,1.017676917,0.9633451232,-0.6064486449,-0.1568320797,-0.2510650452
23269,0.3303096792,-0.1702468617,0.3430622922,1.017676917,0.9633451232,-0.6064486449,-0.1568320797,-0.2510650452
23270,0.3228261309,-0.1733462067,0.3492897539,1.021583124,0.9865080104,-0.6117361433,-0.1593413171,-0.2806845719
23271,0.3228261309,-0.1733462067,0.3492897539,1.021583124,0.9865080104,-0.6117361433,-0.1593413171,-0.2806845719
23272,0.3228261309,-0.1733462067,0.3492897539,1.021583124,0.9865080104,-0.6117361433,-0.1593413171,-0.2806845719
23273,0.3228261309,-0.1733462067,0.3492897539,1.021583124,0.9865080104,-0.6117361433,-0.1593413171,-0.2806845719
23274,0.3228261309,-0.1733462067,0.3492897539,1.021583124,0.9865080104,-0.6117361433,-0.1593413171,-0.2806845719
23275,0.3228261309,-0.1733462067,0.3492897539,1.021583124,0.9865080104,-0.6117361433,-0.1593413171,-0.2806845719
23276,0.3306777822,-0.167805591,0.342993507,1.007407585,0.9839479951,-0.6086443673,-0.142359569,-0.259640737
23277,0.3306777822,-0.167805591,0.342993507,1.007407585,0.9839479951,-0.6086443673,-0.142359569,-0.259640737
23278,0.3306777822,-0.167805591,0.342993507,1.007407585,0.9839479951,-0.6086443673,-0.142359569,-0.259640737
23279,0.3306777822,-0.167805591,0.342993507,1.007407585,0.9839479951,-0.6086443673,-0.142359569,-0.259640737
23280,0.3306777822,-0.167805591,0.342993507,1.007407585,0.9839479951,-0.6086443673,-0.142359569,-0.259640737
23281,0.3306777822,-0.167805591,0.342993507,1.007407585,0.9839479951,-0.6086443673,-0.142359569,-0.259640737
23282,0.3306777822,-0.167805591,0.342993507,1.007407585,0.9839479951,-0.6086443673,-0.142359569,-0.259640737
23283,0.3510953448,-0.1683106691,0.3368308906,0.9956436759,0.9737876191,-0.5918805334,-0.173844963,-0.2641009179
23284,0.3510953448,-0.1683106691,0.3368308906,0.9956436759,0.9737876191,-0.5918805334,-0.173844963,-0.2641009179
23285,0.3510953448,-0.1683106691,0.3368308906,0.9956436759,0.9737876191,-0.5918805334,-0.173844963,-0.2641009179
23286,0.3510953448,-0.1683106691,0.3368308906,0.9956436759,0.9737876191,-0.5918805334,-0.173844963,-0.2641009179
23287,0.3510953448,-0.1683106691,0.3368308906,0.9956436759,0.9737876191,-0.5918805334,-0.173844963,-0.2641009179
23288,0.3414892173,-0.1536817098,0.3325536707,0.9967456039,0.9938884059,-0.590794533,-0.1547385035,-0.2659146858
23289,0.3414892173,-0.1536817098,0.3325536707,0.9967456039,0.9938884059,-0.590794533,-0.1547385035,-0.2659146858
23290,0.3414892173,-0.1536817098,0.3325536707,0.9967456039,0.9938884059,-0.590794533,-0.1547385035,-0.2659146858
23291,0.3414892173,-0.1536817098,0.3325536707,0.9967456039,0.9938884059,-0.590794533,-0.1547385035,-0.2659146858
23292,0.3264815559,-0.1602000583,0.3382859491,1.017430702,1.001337679,-0.6000049508,-0.1672942476,-0.2477619647
23293,0.3264815559,-0.1602000583,0.3382859491,1.017430702,1.001337679,-0.6000049508,-0.1672942476,-0.2477619647
23294,0.3264815559,-0.1602000583,0.3382859491,1.017430702,1.001337679,-0.6000049508,-0.1672942476,-0.2477619647
23295,0.3264815559,-0.1602000583,0.3382859491,1.017430702,1.001337679,-0.6000049508,-0.1672942476,-0.2477619647
23296,0.3264815559,-0.1602000583,0.3382859491,1.017430702,1.001337679,-0.6000049508,-0.1672942476,-0.2477619647
23297,0.3264815559,-0.1602000583,0.3382859491,1.017430702,1.001337679,-0.6000049508,-0.1672942476,-0.2477619647
23298,0.3340155579,-0.1514083264,0.3640772278,1.002900523,0.9957357866,-0.5914073711,-0.1624448432,-0.2615907354
23299,0.3352400882,-0.1435232343,0.3676750606,0.9806395059,0.9616292503,-0.5865044518,-0.1363678376,-0.2555599729
23300,0.3352400882,-0.1435232343,0.3676750606,0.9806395059,0.9616292503,-0.5865044518,-0.1363678376,-0.2555599729
23301,0.3352400882,-0.1435232343,0.3676750606,0.9806395059,0.9616292503,-0.5865044518,-0.1363678376,-0.2555599729
23302,0.3352400882,-0.1435232343,0.3676750606,0.9806395059,0.9616292503,-0.5865044518,-0.1363678376,-0.2555599729
23303,0.3352400882,-0.1435232343,0.3676750606,0.9806395059,0.9616292503,-0.5865044518,-0.1363678376,-0.2555599729
23304,0.3352400882,-0.1435232343,0.3676750606,0.9806395059,0.9616292503,-0.5865044518,-0.1363678376,-0.2555599729
23305,0.3352400882,-0.1435232343,0.3676750606,0.9806395059,0.9616292503,-0.5865044518,-0.1363678376,-0.2555599729
23306,0.3326494227,-0.1747776917,0.3608177289,0.9833259992,0.9584335222,-0.5799180487,-0.1339316861,-0.2602282864
23307,0.3326494227,-0.1747776917,0.3608177289,0.9833259992,0.9584335222,-0.5799180487,-0.1339316861,-0.2602282864
23308,0.3326494227,-0.1747776917,0.3608177289,0.9833259992,0.9584335222,-0.5799180487,-0.1339316861,-0.2602282864
23309,0.3326494227,-0.1747776917,0.3608177289,0.9833259992,0.9584335222,-0.5799180487,-0.1339316861,-0.2602282864
23310,0.34462621,-0.1720103732,0.354139397,0.9848629484,0.9567317223,-0.6031371052,-0.1507722914,-0.2506806437
23311,0.355864114,-0.1762857384,0.3314524179,0.9753780631,0.9722414229,-0.5943442823,-0.1637850279,-0.2604617315
23312,0.3458522916,-0.1712772595,0.3479421349,0.9842383969,0.9691542845,-0.604920152,-0.1657746089,-0.2569409149
23313,0.3458522916,-0.1712772595,0.3479421349,0.9842383969,0.9691542845,-0.604920152,-0.1657746089,-0.2569409149
23314,0.3458522916,-0.1712772595,0.3479421349,0.9842383969,0.9691542845,-0.604920152,-0.1657746089,-0.2569409149
23315,0.3458522916,-0.1712772595,0.3479421349,0.9842383969,0.9691542845,-0.604920152,-0.1657746089,-0.2569409149
23316,0.3458522916,-0.1712772595,0.3479421349,0.9842383969,0.9691542845,-0.604920152,-0.1657746089,-0.2569409149
23317,0.3458522916,-0.1712772595,0.3479421349,0.9842383969,0.9691542845,-0.604920152,-0.1657746089,-0.2569409149
23318,0.3458522916,-0.1712772595,0.3479421349,0.9842383969,0.9691542845,-0.604920152,-0.1657746089,-0.2569409149
23319,0.345232967,-0.174621259,0.3513277349,0.9968081292,0.9856965944,-0.6220009229,-0.1396463054,-0.2620043403
23320,0.345232967,-0.174621259,0.3513277349,0.9968081292,0.9856965944,-0.6220009229,-0.1396463054,-0.2620043403
23321,0.345232967,-0.174621259,0.3513277349,0.9968081292,0.9856965944,-0.6220009229,-0.1396463054,-0.2620043403
23322,0.345232967,-0.174621259,0.3513277349,0.9968081292,0.9856965944,-0.6220009229,-0.1396463054,-0.2620043403
23323,0.345232967,-0.174621259,0.3513277349,0.9968081292,0.9856965944,-0.6220009229,-0.1396463054,-0.2620043403
23324,0.3541476258,-0.1690290793,0.3387259996,0.9821108305,0.9789325518,-0.6188456509,-0.1328000598,-0.2713595364
23325,0.3541476258,-0.1690290793,0.3387259996,0.9821108305,0.9789325518,-0.6188456509,-0.1328000598,-0.2713595364
23326,0.3541476258,-0.1690290793,0.3387259996,0.9821108305,0.9789325518,-0.6188456509,-0.1328000598,-0.2713595364
23327,0.3617134988,-0.1793828981,0.3337169395,1.003547618,0.9959218301,-0.6155405132,-0.1469517258,-0.271057163
23328,0.3617134988,-0.1793828981,0.3337169395,1.003547618,0.9959218301,-0.6155405132,-0.1469517258,-0.271057163
23329,0.3617134988,-0.1793828981,0.3337169395,1.003547618,0.9959218301,-0.6155405132,-0.1469517258,-0.271057163
23330,0.3617134988,-0.1793828981,0.3337169395,1.003547618,0.9959218301,-0.6155405132,-0.1469517258,-0.271057163
23331,0.3617134988,-0.1793828981,0.3337169395,1.003547618,0.9959218301,-0.6155405132,-0.1469517258,-0.271057163
23332,0.3617134988,-0.1793828981,0.3337169395,1.003547618,0.9959218301,-0.6155405132,-0.1469517258,-0.271057163
23333,0.3617134988,-0.1793828981,0.3337169395,1.003547618,0.9959218301,-0.6155405132,-0.1469517258,-0.271057163
23334,0.3777073066,-0.1866181048,0.3351408849,1.000331445,1.00067371,-0.6356123962,-0.1250025425,-0.2739875188
23335,0.3777073066,-0.1866181048,0.3351408849,1.000331445,1.00067371,-0.6356123962,-0.1250025425,-0.2739875188
23336,0.3777073066,-0.1866181048,0.3351408849,1.000331445,1.00067371,-0.6356123962,-0.1250025425,-0.2739875188
23337,0.3777073066,-0.1866181048,0.3351408849,1.000331445,1.00067371,-0.6356123962,-0.1250025425,-0.2739875188
23338,0.3788734897,-0.168607114,0.3510904818,0.9916656593,1.006834156,-0.6211029587,-0.1490797193,-0.2920124232
23339,0.3788734897,-0.168607114,0.3510904818,0.9916656593,1.006834156,-0.6211029587,-0.1490797193,-0.2920124232
23340,0.3788734897,-0.168607114,0.3510904818,0.9916656593,1.006834156,-0.6211029587,-0.1490797193,-0.2920124232
23341,0.3788734897,-0.168607114,0.3510904818,0.9916656593,1.006834156,-0.6211029587,-0.1490797193,-0.2920124232
23342,0.3908457388,-0.1753932569,0.3702456458,0.9937931258,1.012423748,-0.6038751181,-0.1323265935,-0.2996489912
23343,0.3908457388,-0.1753932569,0.3702456458,0.9937931258,1.012423748,-0.6038751181,-0.1323265935,-0.2996489912
23344,0.3908457388,-0.1753932569,0.3702456458,0.9937931258,1.012423748,-0.6038751181,-0.1323265935,-0.2996489912
23345,0.3713152898,-0.1787267085,0.384413455,0.9990030826,1.00811866,-0.6004178505,-0.1293746215,-0.324731702
23346,0.3713152898,-0.1787267085,0.384413455,0.9990030826,1.00811866,-0.6004178505,-0.1293746215,-0.324731702
23347,0.3713152898,-0.1787267085,0.384413455,0.9990030826,1.00811866,-0.6004178505,-0.1293746215,-0.324731702
23348,0.3779392784,-0.1984108864,0.3781201077,0.9993582456,1.001978434,-0.6290624523,-0.1294737863,-0.3267143132
23349,0.3779392784,-0.1984108864,0.3781201077,0.9993582456,1.001978434,-0.6290624523,-0.1294737863,-0.3267143132
23350,0.3779392784,-0.1984108864,0.3781201077,0.9993582456,1.001978434,-0.6290624523,-0.1294737863,-0.3267143132
23351,0.3779392784,-0.1984108864,0.3781201077,0.9993582456,1.001978434,-0.6290624523,-0.1294737863,-0.3267143132
23352,0.3722495187,-0.1864576755,0.3962058359,0.9945498706,0.9902838766,-0.6247175417,-0.1352739043,-0.3224135617
23353,0.3722495187,-0.1864576755,0.3962058359,0.9945498706,0.9902838766,-0.6247175417,-0.1352739043,-0.3224135617
23354,0.3722495187,-0.1864576755,0.3962058359,0.9945498706,0.9902838766,-0.6247175417,-0.1352739043,-0.3224135617
23355,0.3722495187,-0.1864576755,0.3962058359,0.9945498706,0.9902838766,-0.6247175417,-0.1352739043,-0.3224135617
23356,0.3722495187,-0.1864576755,0.3962058359,0.9945498706,0.9902838766,-0.6247175417,-0.1352739043,-0.3224135617
23357,0.3862686211,-0.1866938363,0.3884920065,0.9992510225,0.9883454657,-0.6104835153,-0.1443210654,-0.3065594502
23358,0.3862686211,-0.1866938363,0.3884920065,0.9992510225,0.9883454657,-0.6104835153,-0.1443210654,-0.3065594502
23359,0.3737048173,-0.1959031585,0.3859135892,0.9908550268,0.9751963088,-0.6112735756,-0.1375120973,-0.3191684769
23360,0.3737048173,-0.1959031585,0.3859135892,0.9908550268,0.9751963088,-0.6112735756,-0.1375120973,-0.3191684769
23361,0.3737048173,-0.1959031585,0.3859135892,0.9908550268,0.9751963088,-0.6112735756,-0.1375120973,-0.3191684769
23362,0.3846324251,-0.187644115,0.3600766259,0.9941723888,0.9580880816,-0.6089608152,-0.1259352794,-0.3121240919
23363,0.3846324251,-0.187644115,0.3600766259,0.9941723888,0.9580880816,-0.6089608152,-0.1259352794,-0.3121240919
23364,0.3846324251,-0.187644115,0.3600766259,0.9941723888,0.9580880816,-0.6089608152,-0.1259352794,-0.3121240919
23365,0.3846324251,-0.187644115,0.3600766259,0.9941723888,0.9580880816,-0.6089608152,-0.1259352794,-0.3121240919
23366,0.3846324251,-0.187644115,0.3600766259,0.9941723888,0.9580880816,-0.6089608152,-0.1259352794,-0.3121240919
23367,0.3846324251,-0.187644115,0.3600766259,0.9941723888,0.9580880816,-0.6089608152,-0.1259352794,-0.3121240919
23368,0.3846324251,-0.187644115,0.3600766259,0.9941723888,0.9580880816,-0.6089608152,-0.1259352794,-0.3121240919
23369,0.3688742112,-0.1558095201,0.3637408513,1.016023798,0.955154728,-0.6026299259,-0.1035821056,-0.3013229268
23370,0.3688742112,-0.1558095201,0.3637408513,1.016023798,0.955154728,-0.6026299259,-0.1035821056,-0.3013229268
23371,0.3655163267,-0.157082944,0.3480611978,1.015429343,0.9653354352,-0.6023051061,-0.1069727625,-0.2970903598
23372,0.3674736631,-0.158905814,0.3744792293,1.01793169,0.9816417926,-0.6182206574,-0.09473480786,-0.2860495551
23373,0.3674736631,-0.158905814,0.3744792293,1.01793169,0.9816417926,-0.6182206574,-0.09473480786,-0.2860495551
23374,0.3774930645,-0.157492137,0.378545181,0.9996086652,0.9742849608,-0.6234128729,-0.1002389782,-0.2995641179
23375,0.3774930645,-0.157492137,0.378545181,0.9996086652,0.9742849608,-0.6234128729,-0.1002389782,-0.2995641179
23376,0.3774930645,-0.157492137,0.378545181,0.9996086652,0.9742849608,-0.6234128729,-0.1002389782,-0.2995641179
23377,0.3774930645,-0.157492137,0.378545181,0.9996086652,0.9742849608,-0.6234128729,-0.1002389782,-0.2995641179
23378,0.3866338825,-0.1457306531,0.3586192256,0.9901415507,0.9642065696,-0.6313140705,-0.1169349207,-0.2954845092
23379,0.3788467134,-0.1529618536,0.3646566084,0.9880501909,0.9667467959,-0.6332838284,-0.1025833421,-0.2882848507
23380,0.3788467134,-0.1529618536,0.3646566084,0.9880501909,0.9667467959,-0.6332838284,-0.1025833421,-0.2882848507
23381,0.3788467134,-0.1529618536,0.3646566084,0.9880501909,0.9667467959,-0.6332838284,-0.1025833421,-0.2882848507
23382,0.3788467134,-0.1529618536,0.3646566084,0.9880501909,0.9667467959,-0.6332838284,-0.1025833421,-0.2882848507
23383,0.3788467134,-0.1529618536,0.3646566084,0.9880501909,0.9667467959,-0.6332838284,-0.1025833421,-0.2882848507
23384,0.3788467134,-0.1529618536,0.3646566084,0.9880501909,0.9667467959,-0.6332838284,-0.1025833421,-0.2882848507
23385,0.3788467134,-0.1529618536,0.3646566084,0.9880501909,0.9667467959,-0.6332838284,-0.1025833421,-0.2882848507
23386,0.3788467134,-0.1529618536,0.3646566084,0.9880501909,0.9667467959,-0.6332838284,-0.1025833421,-0.2882848507
23387,0.3740507911,-0.134386086,0.3564744181,0.9869585466,0.9894492815,-0.6163827839,-0.08756660219,-0.2783033931
23388,0.3740507911,-0.134386086,0.3564744181,0.9869585466,0.9894492815,-0.6163827839,-0.08756660219,-0.2783033931
23389,0.3740507911,-0.134386086,0.3564744181,0.9869585466,0.9894492815,-0.6163827839,-0.08756660219,-0.2783033931
23390,0.3740507911,-0.134386086,0.3564744181,0.9869585466,0.9894492815,-0.6163827839,-0.08756660219,-0.2783033931
23391,0.3740507911,-0.134386086,0.3564744181,0.9869585466,0.9894492815,-0.6163827839,-0.08756660219,-0.2783033931
23392,0.3871078012,-0.1339806445,0.3524717096,0.9940722062,0.9918755497,-0.6148758355,-0.1059494164,-0.2817273194
23393,0.3768744455,-0.1285127157,0.340848129,0.9988660856,1.027601631,-0.628253351,-0.1200260293,-0.2864493793
23394,0.3768744455,-0.1285127157,0.340848129,0.9988660856,1.027601631,-0.628253351,-0.1200260293,-0.2864493793
23395,0.3768744455,-0.1285127157,0.340848129,0.9988660856,1.027601631,-0.628253351,-0.1200260293,-0.2864493793
23396,0.3875729561,-0.1251851099,0.3311059011,1.007920688,1.004000384,-0.6414535862,-0.1388602872,-0.2914817535
23397,0.3725367645,-0.1270298739,0.3098605714,1.024282157,1.007749517,-0.6493209239,-0.1337201185,-0.2787846191
23398,0.3866298606,-0.1445953247,0.3098913505,1.021529694,0.9803818207,-0.6329830655,-0.127662652,-0.2624295927
23399,0.3866298606,-0.1445953247,0.3098913505,1.021529694,0.9803818207,-0.6329830655,-0.127662652,-0.2624295927
23400,0.3836349379,-0.1094574027,0.3078766302,1.018186758,0.9736666008,-0.6244031172,-0.1397248092,-0.2696101719
23401,0.3836349379,-0.1094574027,0.3078766302,1.018186758,0.9736666008,-0.6244031172,-0.1397248092,-0.2696101719
23402,0.3836349379,-0.1094574027,0.3078766302,1.018186758,0.9736666008,-0.6244031172,-0.1397248092,-0.2696101719
23403,0.375330152,-0.1378596716,0.3071112703,1.005643638,0.975896247,-0.6214656769,-0.1575153303,-0.2703565712
23404,0.3771238269,-0.1521286798,0.3073054579,0.9903943901,0.9597657426,-0.6063278045,-0.1746815081,-0.2810185067
23405,0.3969124731,-0.1548860505,0.3026584873,1.012499197,0.9726446194,-0.6066424432,-0.1722391143,-0.2828122856
23406,0.3969124731,-0.1548860505,0.3026584873,1.012499197,0.9726446194,-0.6066424432,-0.1722391143,-0.2828122856
23407,0.3969124731,-0.1548860505,0.3026584873,1.012499197,0.9726446194,-0.6066424432,-0.1722391143,-0.2828122856
23408,0.3969124731,-0.1548860505,0.3026584873,1.012499197,0.9726446194,-0.6066424432,-0.1722391143,-0.2828122856
23409,0.3969124731,-0.1548860505,0.3026584873,1.012499197,0.9726446194,-0.6066424432,-0.1722391143,-0.2828122856
23410,0.4005536702,-0.149127662,0.3075247984,0.9892263438,0.9729741033,-0.6021344809,-0.1262845702,-0.2806615987
23411,0.4005536702,-0.149127662,0.3075247984,0.9892263438,0.9729741033,-0.6021344809,-0.1262845702,-0.2806615987
23412,0.4005536702,-0.149127662,0.3075247984,0.9892263438,0.9729741033,-0.6021344809,-0.1262845702,-0.2806615987
23413,0.4005536702,-0.149127662,0.3075247984,0.9892263438,0.9729741033,-0.6021344809,-0.1262845702,-0.2806615987
23414,0.4005536702,-0.149127662,0.3075247984,0.9892263438,0.9729741033,-0.6021344809,-0.1262845702,-0.2806615987
23415,0.4005536702,-0.149127662,0.3075247984,0.9892263438,0.9729741033,-0.6021344809,-0.1262845702,-0.2806615987
23416,0.3890899333,-0.1614873755,0.3071901288,0.9904966023,0.9760259552,-0.6092276142,-0.1340070397,-0.2913796396
23417,0.3890899333,-0.1614873755,0.3071901288,0.9904966023,0.9760259552,-0.6092276142,-0.1340070397,-0.2913796396
23418,0.3890899333,-0.1614873755,0.3071901288,0.9904966023,0.9760259552,-0.6092276142,-0.1340070397,-0.2913796396
23419,0.3890899333,-0.1614873755,0.3071901288,0.9904966023,0.9760259552,-0.6092276142,-0.1340070397,-0.2913796396
23420,0.3890899333,-0.1614873755,0.3071901288,0.9904966023,0.9760259552,-0.6092276142,-0.1340070397,-0.2913796396
