"iteration","price","ff2","ff3","feat2","feat3"
402,-1.209968823,0.06444652421,0.6690771656,1.134952744,1.867451267
403,-1.177865452,0.06700257935,0.6456229359,1.229304819,1.879348739
404,-1.19698078,0.06853989267,0.6777494678,1.208713098,1.7567582
405,-1.215997706,0.192020739,0.6748214215,1.254219903,1.793025014
406,-1.206430326,0.1310895015,0.6981533859,1.230908761,1.832572347
407,-1.217023128,0.1275035419,0.672469268,1.279813609,1.810053367
408,-1.200311757,0.1665227359,0.710192282,1.221301583,1.822384186
409,-1.187940266,0.1934148039,0.651167556,1.242526955,1.751317439
410,-1.19960315,0.1417370317,0.6990779224,1.172590809,1.809003506
411,-1.219570089,0.1218354413,0.6742017231,1.181109939,1.751493037
412,-1.209926514,0.09110233666,0.6560545495,1.280338965,1.773364955
413,-1.201440503,0.06325683445,0.6687541647,1.1660093,1.81489332
414,-1.203474947,0.1142221293,0.628548008,1.22209327,1.751612387
415,-1.224350916,0.02325718087,0.6906014264,1.255343893,1.765523815
416,-1.190415144,0.1353010701,0.763824088,1.269430657,1.804393305
417,-1.209017666,0.1400784871,0.6848882244,1.209426591,1.815887006
418,-1.220051441,0.05657218148,0.7134911106,1.21973453,1.808890958
419,-1.187160265,0.09003218359,0.6324562599,1.25119578,1.829123533
420,-1.188337948,0.1404241093,0.6770699403,1.172544714,1.844155427
421,-1.213650896,0.09861647827,0.6519870019,1.162837675,1.885971332
422,-1.193480658,0.06065185591,0.6598249559,1.209312172,1.872210434
423,-1.187397539,0.1335147209,0.6673862512,1.169446784,1.887130089
424,-1.205241802,0.1947204803,0.6609397396,1.258576982,1.821197583
425,-1.181326658,0.1226496866,0.6895081479,1.19994936,1.848941311
426,-1.239815437,0.07783800402,0.7148301569,1.272962587,1.800916622
427,-1.213386281,0.07829125821,0.6620461979,1.218623479,1.841356217
428,-1.248657483,0.1187772187,0.6645802577,1.268023492,1.941142581
429,-1.20100904,0.07019972653,0.6999071036,1.22426433,1.884991377
430,-1.21503705,0.07687095422,0.6076722204,1.275690253,1.856517439
431,-1.260848109,0.1439556249,0.6344159306,1.346058377,1.8461051
432,-1.23220517,0.1862668943,0.6997904748,1.275739836,1.838146291
433,-1.307519349,0.1345506784,0.6713546234,1.204405774,1.856726033
434,-1.243194314,0.0500823275,0.6777167751,1.27364964,1.907197144
435,-1.275020939,0.07993556833,0.7082349297,1.226726024,1.813999348
436,-1.235878187,0.08195182165,0.7491357594,1.229428085,1.881112402
437,-1.234660005,0.1738969579,0.6117098766,1.284011401,1.879568072
438,-1.26530325,0.09879453398,0.7042412863,1.316146162,1.881487225
439,-1.261335005,0.1402066169,0.6457390625,1.26115363,1.945271165
440,-1.25939321,0.1551872391,0.6251657688,1.263008116,1.880436056
441,-1.270284316,0.0960700051,0.5825696493,1.250582651,1.909568975
442,-1.209461263,0.06843420347,0.5625098501,1.272272372,1.935232508
443,-1.21736133,0.07562110273,0.6078696543,1.270057533,1.985474238
444,-1.245485063,-0.001442199803,0.5822249805,1.265551572,1.891692841
445,-1.252984081,0.1031843485,0.6584199756,1.286739705,1.918068209
446,-1.256641847,0.1065999337,0.6987205932,1.268926785,1.922258539
447,-1.21480908,0.07959819967,0.7157318507,1.288731385,1.881249247
448,-1.242379303,0.02091221132,0.6687002915,1.295901099,1.856476837
449,-1.233480896,0.03523252697,0.7123279835,1.336102241,1.867974228
450,-1.195495088,0.07322022765,0.7045743431,1.246624744,1.858659472
451,-1.245648194,-0.002229721104,0.6723330414,1.238013885,1.863095089
452,-1.232329386,0.04737820553,0.5893060953,1.244365497,1.869821972
453,-1.23248941,-0.001303169093,0.6207293963,1.26715574,1.889488337
454,-1.271413807,0.0768623678,0.6711787169,1.296260468,1.926618521
455,-1.28253738,0.1427804728,0.6428916412,1.251449042,1.881545362
456,-1.252365298,0.07041783643,0.7071709395,1.284376871,1.984308482
457,-1.240087511,0.07388249512,0.6244189336,1.275955747,1.901578081
458,-1.239860508,0.03929116232,0.689040475,1.392044605,1.915023616
459,-1.25163617,0.0754074697,0.6815724785,1.36268474,1.972976705
460,-1.273036404,0.04413045299,0.6732579828,1.332228336,1.917801446
461,-1.244384511,0.05725081389,0.700298342,1.330344208,1.97275283
462,-1.280841682,0.159567854,0.6961812092,1.343080751,1.946476886
463,-1.281284855,0.1079020567,0.7332797829,1.3264315,1.957992353
464,-1.262227923,0.1347181151,0.7116401036,1.323458655,1.927329847
465,-1.239031108,0.1256074013,0.6880049967,1.363776722,1.85657881
466,-1.277351544,0.09340288461,0.6969150932,1.316128297,1.938045821
467,-1.249730101,0.05734046552,0.6826236639,1.319112196,1.99368659
468,-1.272193005,0.1258373252,0.6560078185,1.374831017,1.92533853
469,-1.255147497,0.04899489675,0.7087282202,1.382737849,1.936192776
470,-1.258060047,0.0309943873,0.5554709581,1.367031015,1.899621404
471,-1.274571118,0.09893469459,0.6822135649,1.247307514,1.939231805
472,-1.273055133,0.07809386872,0.70697798,1.236803892,1.935643238
473,-1.263249175,0.07689202735,0.6817523246,1.337357401,1.950550626
474,-1.24404013,0.145254167,0.7136894813,1.292370586,1.869992128
475,-1.245810043,0.1087652755,0.6825280214,1.328811021,1.863837978
476,-1.28845814,0.05523038159,0.6522143146,1.295401664,1.839782998
477,-1.258747899,0.1284673009,0.6805948533,1.318647341,1.932292383
478,-1.276990137,0.1801869881,0.6190600535,1.245012193,1.858923572
479,-1.233549298,0.1105399082,0.6262126116,1.187959083,1.89335883
480,-1.233699598,0.169437824,0.5945173946,1.230346104,1.88183695
481,-1.273697165,0.1214734216,0.6489260223,1.299234401,1.925729698
482,-1.250719876,0.0826897714,0.6801212068,1.293116802,1.966944457
483,-1.326331441,0.1216623538,0.6127855338,1.316453297,1.848043821
484,-1.264901426,0.1509369175,0.6769283028,1.264705532,1.822368632
485,-1.267553175,0.1356708224,0.70048723,1.324740791,1.923991699
486,-1.228157533,0.04608105196,0.6925077716,1.203012822,1.954438649
487,-1.260462405,0.1518049444,0.717764071,1.256511095,1.942968927
488,-1.228551524,0.1266445595,0.7932198834,1.161335983,1.843099447
489,-1.256907226,0.1266245083,0.6894500483,1.206817305,1.93131245
490,-1.26009043,0.1452504947,0.7539813275,1.191831931,1.891659918
491,-1.292837853,0.1590579288,0.6124137843,1.211913795,1.905501264
492,-1.255952547,0.1233541053,0.7502394442,1.194685765,1.950130393
493,-1.266258908,0.06140118444,0.7174311667,1.254263995,1.891478662
494,-1.209475856,0.1305416037,0.7268146999,1.213310059,1.856931316
495,-1.260675333,0.07465939642,0.629075429,1.182849073,1.882723103
496,-1.26711995,0.06388601349,0.6059289031,1.243970751,1.873576732
497,-1.195868552,0.08450459162,0.6568680987,1.194351829,1.868662533
498,-1.204669623,0.05796897967,0.6975795683,1.242536961,1.944488978
499,-1.202397905,0.07992514113,0.6760722905,1.224775916,1.924435883
500,-1.225067131,0.1222376629,0.7217029301,1.260248456,1.891013147
501,-1.266226131,0.1118056132,0.6440359456,1.257931501,1.790088031
502,-1.244847082,0.1036090392,0.6223489433,1.213497516,1.803217629
503,-1.255004478,0.04683755801,0.6000139702,1.188040603,1.865296915
504,-1.233789989,0.1054225381,0.6369466556,1.241820785,1.848587645
505,-1.282690265,0.08430072252,0.6330685313,1.301328117,1.821391399
506,-1.254909077,0.1280814535,0.6335835176,1.274646856,1.787928399
507,-1.254185067,0.1374701366,0.6411500614,1.254425073,1.806723549
508,-1.244577558,0.133874832,0.6658000631,1.332392124,1.866001575
509,-1.227149812,0.1467008049,0.673960586,1.282610454,1.748744473
510,-1.222177393,0.1205612713,0.5901838447,1.259631359,1.841923996
511,-1.298103929,0.1502017126,0.6014560061,1.150228534,1.830189988
512,-1.218688356,0.1059006333,0.6317697188,1.175034076,1.831533148
513,-1.264380429,0.1199337721,0.6159362385,1.194580011,1.835079135
514,-1.218193698,0.1618700952,0.6729849418,1.230156869,1.824032733
515,-1.22614541,0.1731913054,0.6604040207,1.142267699,1.884301601
516,-1.27286085,0.1600218132,0.6381944074,1.262479915,1.870644347
517,-1.257275101,0.1271668265,0.6661008222,1.196241463,1.885885229
518,-1.246880395,0.1096180978,0.6475508943,1.152323805,1.864439198
519,-1.232837113,0.1735557742,0.583377644,1.16297151,1.897807593
520,-1.230417509,0.21586987,0.5875244639,1.202169232,1.897323401
521,-1.227455193,0.1550385674,0.5348016189,1.205655408,1.936096089
522,-1.250349547,0.2152768628,0.6657120133,1.268154793,1.879287953
523,-1.25653826,0.2404072712,0.5557798176,1.202867936,1.848498086
524,-1.244114788,0.184520764,0.622724326,1.141153055,1.871884573
525,-1.234981445,0.1427658038,0.5923003025,1.170752576,1.872408718
526,-1.214209562,0.1188331829,0.6579659226,1.249797995,1.893887953
527,-1.246660946,0.1551899909,0.6283374467,1.130085761,1.888116955
528,-1.277691597,0.09889469704,0.626253543,1.209365656,1.978076602
529,-1.238903511,0.1238461373,0.6341427524,1.163113679,2.020648392
530,-1.262527157,0.160294144,0.5703082211,1.182247131,1.944690966
531,-1.276945459,0.1308881597,0.5622947891,1.195496782,1.868667932
532,-1.221120518,0.1321598959,0.6905301639,1.228139492,1.91911935
533,-1.235940911,0.1095223332,0.6136898933,1.249143367,1.941582326
534,-1.258326998,0.1913866359,0.628493294,1.218826842,1.888331366
535,-1.254608556,0.1823650357,0.5826959991,1.238829478,1.929138692
536,-1.25498725,0.2318508691,0.657505713,1.161344483,1.905952214
537,-1.278753018,0.1988148808,0.6821643082,1.134560891,1.932460293
538,-1.279436611,0.233409555,0.6494906823,1.213874573,1.854688993
539,-1.279061196,0.1536320197,0.6580313781,1.219672808,1.907961841
540,-1.302605846,0.195803478,0.6789342892,1.252913351,1.850106297
541,-1.311385403,0.1440591128,0.7456873731,1.231112189,1.833129851
542,-1.27322516,0.1633104501,0.6879450985,1.274947027,1.853299387
543,-1.282595346,0.2170933818,0.6437067987,1.241582289,1.83963338
544,-1.242494337,0.1813943455,0.6977095183,1.234611997,1.943616652
545,-1.266518944,0.1783374864,0.652234629,1.258590296,1.909026831
546,-1.251634892,0.2444291375,0.6046538037,1.159578207,1.874158519
547,-1.316540049,0.1961290582,0.670850521,1.270073014,1.929664427
548,-1.306791594,0.1573056063,0.6601300147,1.189175734,1.861384824
549,-1.28323509,0.1279591496,0.7184627252,1.193116398,1.8867215
550,-1.297966506,0.1639785742,0.6546046115,1.220208118,1.912037296
551,-1.298686369,0.1355356199,0.6284147657,1.206515879,1.897314545
552,-1.309724616,0.07867250145,0.711275092,1.270533587,1.889114593
553,-1.297252343,0.2515360986,0.6051748252,1.267618287,1.823999414
554,-1.268595908,0.1120198272,0.6616715885,1.205594851,1.841107878
555,-1.33431478,0.1975033945,0.6994135219,1.181811913,1.88955079
556,-1.278454042,0.1503736336,0.6924943822,1.249826318,1.915420501
557,-1.305333086,0.1602264365,0.6525268269,1.231124019,1.762408817
558,-1.309076394,0.1594996048,0.6705663027,1.162165311,1.824140262
559,-1.250342496,0.2079777063,0.6117232377,1.172746972,1.8121072
560,-1.306757815,0.1973004913,0.6422179349,1.27490993,1.896667846
561,-1.303453216,0.2648899524,0.6391245485,1.253416958,1.833609116
562,-1.252798958,0.255053909,0.7368227492,1.273582306,1.816821495
563,-1.216717959,0.1770522837,0.702272396,1.217408677,1.907532558
564,-1.272429103,0.2244855781,0.7030841645,1.208444537,1.860288894
565,-1.226745895,0.1521228228,0.7029725539,1.287189341,1.915608891
566,-1.252619862,0.1751197734,0.6817591772,1.20599578,1.872829109
567,-1.233681883,0.139215179,0.6611151158,1.311867375,1.928349371
568,-1.275990114,0.1292056958,0.7095868582,1.283530602,1.877518471
569,-1.240120921,0.1187843009,0.6475995284,1.297473231,1.931424032
570,-1.22561547,0.1056909252,0.7193599978,1.353902454,1.939211761
571,-1.255687722,0.1675659678,0.6786006065,1.269145954,1.844558529
572,-1.223143133,0.2188763625,0.7148971301,1.294668365,1.92501576
573,-1.251757403,0.1047316297,0.6871091682,1.306240726,1.878640503
574,-1.253691929,0.0954988918,0.6197231328,1.259037296,1.947940867
575,-1.246476174,0.0956647475,0.6329732892,1.254517513,1.91113251
576,-1.226671839,0.1227242409,0.6570105998,1.265613752,1.858381091
577,-1.243289453,0.1173053934,0.6495361004,1.297619512,1.906958703
578,-1.21696208,0.1138070744,0.6832916758,1.270715165,1.817352944
579,-1.230064605,0.1304908554,0.6770900221,1.247427817,1.868674895
580,-1.25548432,0.2134139818,0.6027314303,1.232545817,1.844863943
581,-1.259391471,0.200565859,0.6888662425,1.223839683,1.856697942
582,-1.285923396,0.1043344792,0.7034668128,1.275819742,1.859453837
583,-1.210097633,0.1617206133,0.6862633817,1.235757853,1.941406095
584,-1.211812684,0.1485975965,0.5968611277,1.335004614,1.822636831
585,-1.225170349,0.1779565927,0.6114707037,1.339680077,1.860927843
586,-1.243256835,0.09155274029,0.6699858086,1.30937481,1.855103375
587,-1.277163675,0.1871248463,0.6595116708,1.2813525,1.903479325
588,-1.199790018,0.2033848315,0.5937527504,1.211294041,1.888770043
589,-1.238316462,0.1378155711,0.6373012915,1.284120995,1.834595964
590,-1.225512706,0.2114403395,0.6462830034,1.309817369,1.825021146
591,-1.252881383,0.1497240823,0.6853760381,1.177799321,1.887603442
592,-1.238943075,0.1583776647,0.6558986001,1.31449428,1.907544168
593,-1.27867747,0.06848527431,0.6472559145,1.293127362,1.900034159
594,-1.228268524,0.1124023773,0.7081462312,1.255666044,1.927787324
595,-1.293608875,0.1199152504,0.7448976368,1.278254016,1.836648999
596,-1.242818477,0.1703452426,0.767343536,1.280500203,1.788467471
597,-1.277128125,0.2131596723,0.7726708681,1.238505855,1.923987679
598,-1.208619973,0.1606483502,0.71922851,1.313402102,1.843148741
599,-1.28122851,0.1547594006,0.6970367035,1.323354945,1.947178228
600,-1.28879693,0.1281782995,0.718694521,1.238049504,1.866601501
601,-1.270914295,0.12850883,0.6903077721,1.24619531,1.866628362
602,-1.339616674,0.166931697,0.6497924927,1.266820259,1.871594859
603,-1.26761619,0.09669041775,0.6990229972,1.269719113,1.881918829
604,-1.274788536,0.1376362536,0.6214200477,1.351791563,1.862652974
605,-1.279041679,0.1404481363,0.7463999225,1.176794934,1.899281539
606,-1.256210343,0.1667160615,0.7411133303,1.314508378,1.896896693
607,-1.278369055,0.1681795904,0.6599480778,1.213406546,1.944478008
608,-1.260500861,0.2483298768,0.8166690889,1.300152047,1.927125095
609,-1.273183344,0.1505160039,0.7362168723,1.221525993,1.914201188
610,-1.254464564,0.1769299888,0.6228231343,1.254325544,1.786858385
611,-1.259910213,0.1848114107,0.6616424706,1.255234723,1.904488163
612,-1.292424991,0.1931525639,0.6986835255,1.260533,1.96688279
613,-1.307569765,0.2058607358,0.6795328076,1.26848715,1.815937887
614,-1.244813468,0.225530277,0.7052559766,1.261668069,1.88777438
615,-1.26886266,0.2009590374,0.6471495343,1.270562673,1.898462038
616,-1.254004257,0.2095631377,0.7253772258,1.323821416,1.889473683
617,-1.257505949,0.2238323958,0.7013576257,1.268497472,1.913618459
618,-1.273237642,0.1723171848,0.6937411627,1.367179557,1.945699292
619,-1.249356749,0.2498544966,0.7002219854,1.322856132,1.921187436
620,-1.250426213,0.1678025036,0.6939084718,1.32828253,1.859877351
621,-1.277071786,0.2313550911,0.6639587773,1.249803488,1.926359008
622,-1.250082577,0.1625487781,0.7564209812,1.34987689,1.904404102
623,-1.296413908,0.1836954432,0.7464337648,1.30389274,1.949098166
624,-1.26304448,0.1589261234,0.7888599668,1.194498254,1.908586354
625,-1.251408115,0.1481738728,0.770689694,1.223160523,1.907893504
626,-1.252527577,0.1323641466,0.7105796238,1.302528441,1.965565334
627,-1.242638061,0.1759117297,0.7022982314,1.274419316,1.965180049
628,-1.208697291,0.1033764048,0.7411228146,1.33047632,1.941297342
629,-1.234251733,0.1337183459,0.737032218,1.285267201,1.928539144
630,-1.236506251,0.1436066432,0.7356658858,1.247346487,2.008174415
631,-1.24280407,0.1770152721,0.7281792829,1.258886969,1.880492738
632,-1.220799558,0.08091753982,0.6993979686,1.274043737,1.939126917
633,-1.254991162,0.1189439467,0.7569075339,1.282154423,1.922204314
634,-1.24310415,0.2280946276,0.7355650259,1.375596991,1.899383988
635,-1.249763619,0.2638323381,0.7292802165,1.329741748,1.839732126
636,-1.218306305,0.1628830285,0.7327781261,1.258861211,1.927963774
637,-1.239085884,0.2514055956,0.6998639293,1.213643459,1.892294024
638,-1.269030299,0.1994493947,0.7066119332,1.292480505,1.81768975
639,-1.230292,0.1455038375,0.6655230596,1.266568755,1.843279707
640,-1.197250064,0.2154578979,0.7202124014,1.31510168,1.838236435
641,-1.249688028,0.1758783532,0.6917837814,1.323920017,1.802211137
642,-1.26709296,0.138135999,0.6566527943,1.276248381,1.904880378
643,-1.261068749,0.159511836,0.6853852911,1.298527626,1.850619029
644,-1.235012093,0.1721046721,0.6403910026,1.302188935,1.910149733
645,-1.310913862,0.1507342193,0.6044031157,1.242511199,1.89941616
646,-1.317417881,0.1325613256,0.6464050063,1.302910937,1.898996327
647,-1.26001564,0.1086660191,0.6415396307,1.316387289,1.889435945
648,-1.275291176,0.1483196414,0.6169354983,1.300734712,1.902663473
649,-1.274449394,0.1543749745,0.6871221946,1.349351354,1.822178384
650,-1.251905573,0.1596609615,0.6902545435,1.363351137,1.850683004
651,-1.260226372,0.1317488538,0.6684353033,1.26925901,1.905029199
652,-1.290855438,0.1406078188,0.684107832,1.366066903,1.900122609
653,-1.27583756,0.1241761125,0.71906842,1.336459215,1.92202115
654,-1.276108191,0.2111225735,0.664541096,1.386363346,1.846154113
655,-1.271528369,0.1154194644,0.6764992322,1.247439938,1.92614849
656,-1.251021472,0.08462772654,0.6850860907,1.26940169,1.973112744
657,-1.205199672,0.192734317,0.6801630395,1.286978332,1.943709377
658,-1.213571435,0.1479330167,0.725105607,1.267441012,1.951282169
659,-1.262397934,0.2042327674,0.7109227061,1.302729707,1.988081462
660,-1.224803152,0.124599924,0.7473611985,1.247150002,1.920681164
661,-1.260005004,0.1614102329,0.7918443365,1.32405172,1.842830278
662,-1.278766144,0.1622513942,0.6857649341,1.305157579,1.882247805
663,-1.292789151,0.1714906145,0.6330880391,1.258856561,1.894106917
664,-1.263023054,0.1390633826,0.7066228517,1.267378639,1.877329153
665,-1.256562482,0.2102180974,0.7456613389,1.302591265,1.866283112
666,-1.269492613,0.1567506584,0.6478278187,1.323557558,1.901224657
667,-1.234970584,0.1395151307,0.695599299,1.289675512,1.877743323
668,-1.237198832,0.1570668872,0.695795719,1.284949936,1.929633473
669,-1.258104245,0.1400380691,0.6353113285,1.279915134,1.877577849
670,-1.244808456,0.2036517227,0.7311264088,1.371594868,1.892082475
671,-1.225904886,0.1684808892,0.6983567381,1.302418252,1.883356625
672,-1.28804711,0.1400441106,0.7290879629,1.308331101,1.975560254
673,-1.271872834,0.1189477246,0.6927547829,1.337772047,1.964311885
674,-1.215756902,0.09635142647,0.7508071892,1.323471154,1.987432338
675,-1.26862698,0.1461355129,0.75121658,1.313662292,1.943071104
676,-1.272198984,0.1705780912,0.6818189359,1.277828596,1.976335309
677,-1.262178566,0.2107985939,0.68170787,1.310617393,2.032914022
