iteration	ASC1	ASC1xBTime	ASC1xBCost	BTime	BTimexBCost	BCost
6860	0.290953227	-0.024046971	0.065790904	0.015530247	0.011865876	0.105916903
6861	0.29569574	-0.013468606	0.066218912	0.009010067	0.009145165	0.102649512
6862	0.270026038	-0.011425862	0.064875981	0.006222778	0.015039804	0.113964316
6863	0.282333212	-0.022905898	0.068227826	0.01461839	0.012789812	0.102414892
6864	0.278734785	-0.0200802	0.073426717	0.001677079	0.014779229	0.099188841
6865	0.249968257	-0.018281926	0.071550737	0.004544571	0.012013312	0.098425883
6866	0.259523718	-0.027284238	0.071646839	0.013280953	0.015359747	0.099823072
6867	0.263641384	-0.017313063	0.072299848	0.017014921	0.016675378	0.104352348
6868	0.253787774	-0.023573832	0.078177411	0.022084964	0.011212155	0.10171614
6869	0.2406133	-0.029970094	0.084921047	0.004808916	0.021870287	0.111250074
6870	0.23992925	-0.028765171	0.085808828	0.013539238	0.027292961	0.109405673
6871	0.260516557	-0.021705962	0.075880052	0.020767836	0.019427444	0.107939007
6872	0.250555781	-0.03240538	0.077960106	0.012914949	0.016580739	0.100400096
6873	0.239861235	-0.025270105	0.082266672	0.021519223	0.017144514	0.112740823
6874	0.23927787	-0.019709787	0.075236659	0.025799751	0.020344226	0.107994647
6875	0.248951785	-0.02801392	0.080372461	0.02402181	0.016231789	0.104688514
6876	0.249634376	-0.033961474	0.07372302	0.019644624	0.015494078	0.105370522
6877	0.251913418	-0.028313641	0.079453655	0.013979976	0.020231466	0.104693817
6878	0.259838451	-0.021920933	0.079363893	0.006760334	0.017609015	0.099828614
6879	0.253853018	-0.040418964	0.082168605	0.008979325	0.017587475	0.105047274
6880	0.275785297	-0.041630884	0.084487861	0.001781556	0.02276746	0.106221408
6881	0.256265263	-0.041240733	0.085227476	-0.004030489	0.017682095	0.106405969
6882	0.251380295	-0.040186102	0.084976441	-0.007349801	0.019481692	0.10568067
6883	0.257558475	-0.042874272	0.085256961	-0.004928401	0.018614466	0.103869039
6884	0.255257098	-0.02951186	0.075143499	-0.000369354	0.019538635	0.114615351
6885	0.261073733	-0.034756501	0.07852493	0.006985464	0.019344767	0.108383624
6886	0.268582159	-0.027075283	0.076139061	0.005193656	0.016921377	0.099113527
6887	0.273604531	-0.032402269	0.073044352	0.002858426	0.016239828	0.09590884
6888	0.265473482	-0.031570468	0.07262747	0.006212691	0.018320238	0.097896413
6889	0.277930332	-0.034347282	0.071189285	0.013201726	0.018267161	0.102565897
6890	0.271091412	-0.041932037	0.075230955	0.009424268	0.018207177	0.103851742
6891	0.266730906	-0.033792375	0.068477406	0.003336636	0.018540554	0.108007335
6892	0.270563895	-0.03678244	0.072544142	0.002737677	0.015641912	0.096579923
6893	0.287995409	-0.040542447	0.07603762	0.00763964	0.017550783	0.104791233
6894	0.276422342	-0.030071009	0.072294423	0.000499024	0.020837449	0.10920161
6895	0.300708977	-0.030085407	0.073337399	0.015379161	0.018927451	0.100876885
6896	0.293651469	-0.022463561	0.074874982	0.01973738	0.022822804	0.105776688
6897	0.29556316	-0.025391597	0.07474671	0.016990789	0.020510723	0.103520208
6898	0.299437306	-0.022510078	0.081733326	0.017713943	0.026742598	0.107780052
6899	0.293937947	-0.026867765	0.075775775	0.013738417	0.023469964	0.110032713
6900	0.291862826	-0.029890497	0.077205504	0.010338267	0.022500795	0.105533634
6901	0.317043633	-0.034658662	0.083177214	0.003252836	0.021826993	0.109115887
6902	0.309878141	-0.035057072	0.083826912	0.011834216	0.019904453	0.101040926
6903	0.304132326	-0.032961487	0.077291406	0.012551214	0.023102034	0.10900198
6904	0.310933355	-0.036411201	0.080609453	0.005883325	0.020659314	0.108206556
6905	0.309382225	-0.027646274	0.076835686	0.003825149	0.016289212	0.10161007
6906	0.298008981	-0.038448764	0.075807529	-0.007493529	0.016994181	0.112782703
6907	0.283955482	-0.031415275	0.074784974	0.003368388	0.015391594	0.116114553
6908	0.317178481	-0.049640301	0.075897409	0.006262057	0.016586109	0.114142675
6909	0.322266582	-0.048486462	0.075288392	0.009854857	0.020493045	0.112327478
6910	0.29900597	-0.047998139	0.081897623	-0.000448458	0.018854601	0.121955556
6911	0.29788122	-0.043053854	0.075781797	0.001526848	0.022054941	0.122588974
6912	0.290317233	-0.047476296	0.072406714	-0.009404667	0.022228355	0.127575527
6913	0.290953673	-0.03738514	0.069672613	-0.006789918	0.018967895	0.115608505
6914	0.287947527	-0.033358295	0.068587744	0.006884474	0.019904569	0.133194863
6915	0.332503786	-0.046073351	0.06604244	0.003780272	0.015102915	0.123653909
6916	0.302153811	-0.047875138	0.070319219	0.000501609	0.019606895	0.120316823
6917	0.298660741	-0.048807417	0.067875758	-0.013871861	0.021610839	0.124883008
6918	0.293317882	-0.054371499	0.066480558	-0.01415722	0.022757378	0.130753529
6919	0.303412296	-0.044371081	0.065123897	-0.015268706	0.027993829	0.141394471
6920	0.29494596	-0.047431961	0.06798228	-0.013182576	0.023932574	0.116894952
6921	0.322242143	-0.051562791	0.069819228	-0.013965921	0.022780162	0.119496401
6922	0.277404044	-0.047087792	0.071699775	-0.004758875	0.024354959	0.122738179
6923	0.286229694	-0.048795004	0.068343498	0.000505856	0.023793331	0.129321865
6924	0.29642706	-0.049669052	0.069677911	0.011378092	0.023935207	0.122369342
6925	0.303110611	-0.050051907	0.073607829	0.008114913	0.021639824	0.121107555
6926	0.308494503	-0.052201235	0.076593274	0.012340264	0.020532242	0.119488534
6927	0.282949274	-0.045195594	0.067640077	0.009423066	0.02265324	0.120920794
6928	0.283543145	-0.040516809	0.070419599	0.007225489	0.02599989	0.120656016
6929	0.287479673	-0.048522729	0.076779923	0.010019202	0.026278783	0.124831606
6930	0.29924287	-0.055420928	0.079240462	-0.001739994	0.02995043	0.118593603
6931	0.268196142	-0.04965005	0.0820907	-0.003446964	0.032393049	0.123862122
6932	0.28023468	-0.054657224	0.080651357	-0.003187691	0.034013043	0.132959821
6933	0.283955455	-0.047669105	0.081400628	0.010676316	0.031904791	0.137006437
6934	0.276811125	-0.057482343	0.080051981	0.009521194	0.028818535	0.135220508
6935	0.283966643	-0.051422059	0.081265102	0.018288981	0.024268306	0.140825348
6936	0.268234757	-0.053861335	0.078770892	0.008735361	0.026554022	0.141896648
6937	0.273368769	-0.053573473	0.079033914	0.009509282	0.023868585	0.140500236
6938	0.266705353	-0.046589082	0.07977341	0.006918131	0.022363744	0.13076706
6939	0.244382509	-0.041937786	0.076105227	0.012508215	0.020402832	0.137269096
6940	0.247279445	-0.049753998	0.08226849	0.006978674	0.029810855	0.147078131
6941	0.26900627	-0.050300049	0.07735604	0.015579387	0.017934301	0.136585528
6942	0.289076162	-0.055386982	0.076780436	0.01200841	0.015114662	0.140797151
6943	0.269044516	-0.0441728	0.078070044	0.010886112	0.017575632	0.139590321
6944	0.2680995	-0.054589505	0.08716178	0.007191157	0.02228998	0.134732619
6945	0.263254884	-0.054169887	0.08141661	0.003992378	0.025022317	0.137731605
6946	0.28148858	-0.056084236	0.088247993	0.017397065	0.028622553	0.14482137
6947	0.258424334	-0.048955849	0.084493803	0.008161291	0.030986677	0.150215139
6948	0.258984985	-0.043350611	0.081514484	0.016135916	0.030466723	0.137199585
6949	0.276590463	-0.046581588	0.084040152	0.002802209	0.035050537	0.151546577
6950	0.279082032	-0.04606933	0.082982885	0.01249788	0.028577994	0.139317698
6951	0.251437989	-0.03541677	0.077612041	0.011496593	0.028595479	0.159284054
6952	0.256351558	-0.032354392	0.088181151	0.022404225	0.035168715	0.1550168
6953	0.268509658	-0.040551214	0.080327483	0.015099249	0.029767183	0.159371834
6954	0.276739118	-0.040280442	0.083722573	0.015809434	0.029312292	0.155118064
6955	0.253642519	-0.031706244	0.082854428	0.019308921	0.031361647	0.175843086
6956	0.261354384	-0.035228456	0.084640678	0.011851561	0.031280969	0.158445584
6957	0.267196486	-0.035729294	0.081296758	0.012785561	0.031257289	0.155881431
6958	0.250862618	-0.039296834	0.084535951	0.014271532	0.034385167	0.171106013
6959	0.258847125	-0.034460627	0.076426847	0.022994485	0.032154795	0.178769109
6960	0.280926899	-0.03983977	0.086060707	0.021854832	0.034186658	0.167895977
6961	0.260352425	-0.035164774	0.084916873	0.01445433	0.033448805	0.164206232
6962	0.251974575	-0.029641074	0.076415051	0.032062072	0.029442699	0.176720722
6963	0.234053628	-0.025812149	0.079308146	0.034745331	0.02885349	0.174857201
6964	0.246049471	-0.029485648	0.083239578	0.025028273	0.034313432	0.173873402
6965	0.23960969	-0.035327918	0.085584325	0.025763362	0.0377576	0.17342768
6966	0.262245761	-0.032039521	0.090835308	0.029749726	0.044069246	0.172966451
6967	0.23681772	-0.03834118	0.087298535	0.019105288	0.0380029	0.17001926
6968	0.244772129	-0.039322655	0.079552301	0.018589376	0.035131487	0.184150539
6969	0.243076399	-0.043733724	0.084971092	0.02584634	0.033945069	0.18016117
6970	0.259722268	-0.040333848	0.084116901	0.013364525	0.040202279	0.198018497
6971	0.273355256	-0.04764474	0.080270956	0.01801461	0.040234203	0.193978576
6972	0.262062699	-0.038999542	0.086171102	0.032969615	0.043818652	0.190045343
6973	0.246089145	-0.042605111	0.086838821	0.025496823	0.042015378	0.188997375
6974	0.28435306	-0.047989192	0.08795834	0.036868513	0.041557732	0.196779817
6975	0.267679529	-0.038172255	0.077196135	0.026236625	0.043292563	0.187763985
6976	0.239281239	-0.038674048	0.086985144	0.019320121	0.050829858	0.196219568
6977	0.235178812	-0.029645961	0.088033725	0.030505803	0.044230773	0.18153929
6978	0.262882194	-0.04459018	0.08932208	0.027489432	0.048232468	0.195899466
6979	0.270539707	-0.036802198	0.084445763	0.030683343	0.043588338	0.198328822
6980	0.25050563	-0.043062843	0.091021146	0.022824319	0.042095747	0.194243716
6981	0.260651617	-0.033693132	0.087264896	0.024093005	0.048554942	0.20066679
6982	0.289066888	-0.044732269	0.088712272	0.024342538	0.046838397	0.197624011
6983	0.270163304	-0.033472385	0.08537777	0.038902796	0.040751575	0.203799253
6984	0.264194312	-0.024776372	0.082328442	0.03250408	0.047892166	0.204558637
6985	0.255832356	-0.04390477	0.086378562	0.028512389	0.044699096	0.200159882
6986	0.248983644	-0.028621615	0.080770068	0.033494164	0.039766311	0.181703288
6987	0.259621727	-0.040277918	0.085786064	0.014290688	0.043685311	0.176723802
6988	0.253964482	-0.03642139	0.085811928	0.027250577	0.042958024	0.187711014
6989	0.262890188	-0.046803329	0.091200274	0.018036163	0.055237397	0.205842203
6990	0.239395376	-0.038490057	0.078826234	0.017122095	0.043478045	0.193992199
6991	0.229542776	-0.036192418	0.079600024	0.02484348	0.042144122	0.184801277
6992	0.233685083	-0.046175233	0.088218968	0.00821051	0.049184942	0.185775856
6993	0.231833209	-0.039640207	0.083779912	0.013498646	0.052422875	0.197325981
6994	0.255755747	-0.045810816	0.088812566	0.029913289	0.043130776	0.201016498
6995	0.227950848	-0.043002436	0.085939249	0.027711844	0.048925571	0.200379924
6996	0.217784398	-0.040877871	0.087838443	0.024921084	0.050532221	0.187861627
6997	0.23244172	-0.0381333	0.083624593	0.021905083	0.046540725	0.192146959
6998	0.220449591	-0.036288767	0.084873686	0.019501053	0.043319894	0.178220145
6999	0.22932616	-0.038680224	0.078827343	0.025804558	0.038696422	0.1879249
7000	0.232385499	-0.039140606	0.085013544	0.020549547	0.037012793	0.164659587
7001	0.216281436	-0.030860617	0.073559383	0.018004332	0.03726534	0.173833013
7002	0.237202142	-0.03035138	0.079835123	0.024542903	0.041047644	0.185303166
7003	0.215896633	-0.037133193	0.082943182	0.010064492	0.047004132	0.185595754
7004	0.23045377	-0.028558886	0.084739506	0.028857477	0.045564598	0.193570771
7005	0.238720831	-0.035814266	0.077984576	0.026768614	0.045343061	0.187790245
7006	0.243082427	-0.029189893	0.080713099	0.036290683	0.047621896	0.199398127
7007	0.247540094	-0.023913738	0.08190793	0.037180932	0.050008786	0.191634431
7008	0.250192524	-0.028745943	0.07964357	0.032613235	0.048522944	0.217160813
7009	0.227403284	-0.020303219	0.076671113	0.027660538	0.047066465	0.195374926
7010	0.239960725	-0.032205629	0.081289559	0.027874038	0.046266672	0.199205076
7011	0.224010447	-0.030815409	0.074740724	0.02975626	0.041839541	0.195340152
7012	0.228757012	-0.041768316	0.085545503	0.026680771	0.050392009	0.195302192
7013	0.219310928	-0.035594387	0.080456148	0.024549031	0.046718622	0.191404156
7014	0.215669892	-0.035368247	0.083751153	0.015469493	0.047593091	0.196485925
7015	0.203575064	-0.029919456	0.080307556	0.013568096	0.038195146	0.173751727
7016	0.23546919	-0.042625296	0.081835689	0.016024378	0.043195934	0.193375436
7017	0.218989034	-0.028981261	0.084277498	0.033242598	0.044050316	0.180095404
7018	0.219729343	-0.032222531	0.087107377	0.012074631	0.058961564	0.198965456
7019	0.219420466	-0.030123135	0.081622014	0.021422602	0.050370963	0.204009393
7020	0.236359849	-0.023857344	0.07847895	0.036243826	0.052634058	0.205524331
7021	0.217884172	-0.021892932	0.078962005	0.031055674	0.054302177	0.203014799
7022	0.211569804	-0.028784678	0.081433609	0.029216324	0.049678675	0.203514174
7023	0.212590376	-0.022458751	0.079210363	0.024038043	0.045634037	0.192329637
7024	0.217915287	-0.028512728	0.077541746	0.023607179	0.049516303	0.194608256
7025	0.208198461	-0.02836209	0.078448098	0.030335268	0.048671275	0.196352689
7026	0.211765982	-0.031608938	0.080059655	0.020143286	0.047490866	0.19004471
7027	0.220398561	-0.040728412	0.080814012	0.021848863	0.049422804	0.205490116
7028	0.218789541	-0.033082244	0.076679871	0.018696029	0.04921916	0.20393237
7029	0.234316351	-0.036566676	0.076468864	0.025150553	0.047176844	0.186140518
7030	0.229270941	-0.033024987	0.07669046	0.019801411	0.050153389	0.198196672
7031	0.200592089	-0.033414976	0.078294213	0.021203453	0.041234908	0.17359739
7032	0.209573376	-0.03789285	0.080314447	0.009744169	0.049522746	0.195819507
7033	0.204260705	-0.033911413	0.076810699	0.004249275	0.048551907	0.174048633
7034	0.208278888	-0.027807304	0.077885714	0.022418446	0.040407789	0.17510917
7035	0.19750488	-0.032411508	0.082859807	0.012021945	0.042323273	0.173543644
7036	0.21951904	-0.038194551	0.08525958	0.014085706	0.044234913	0.187199232
7037	0.20636531	-0.035509853	0.080448426	0.014520277	0.045305404	0.189486179
7038	0.207994928	-0.029811964	0.085463077	0.014527501	0.039642904	0.178743143
7039	0.200072748	-0.02907383	0.081008173	0.002789502	0.045165263	0.189944501
7040	0.207336984	-0.031595706	0.079470597	0.00112047	0.042706557	0.19207141
7041	0.219274217	-0.03447134	0.077397245	-0.008040454	0.043670754	0.179693807
7042	0.222654691	-0.031873016	0.073204738	0.005732985	0.04021052	0.171172096
7043	0.216584943	-0.021992141	0.074492469	0.005542859	0.042605124	0.200671984
7044	0.209177826	-0.029881378	0.082443092	-0.003615466	0.051552437	0.197326161
7045	0.216502691	-0.034488829	0.084161516	-0.003940719	0.04759134	0.192071089
7046	0.201187181	-0.033799706	0.07807129	-0.004151157	0.050611394	0.19453192
7047	0.210243622	-0.033404912	0.076922137	-0.005454306	0.049264366	0.203682774
7048	0.207374194	-0.028820176	0.077497964	-0.012732345	0.044981544	0.212791611
7049	0.220446556	-0.040367438	0.080262592	-0.012195298	0.045209902	0.209429161
7050	0.220195201	-0.039942578	0.081881171	-0.027902006	0.053089523	0.223397256
7051	0.203351963	-0.029777198	0.075606975	-0.018471555	0.045806706	0.215112693
7052	0.210400337	-0.043103473	0.089123649	-0.026458486	0.041190003	0.190964805
7053	0.205253734	-0.033344151	0.079194627	-0.018497709	0.045875339	0.212853308
7054	0.222515174	-0.040093368	0.079649201	-0.028153343	0.048963914	0.224010793
7055	0.201382764	-0.029086645	0.07488037	-0.026494861	0.040587479	0.212712766
7056	0.21669744	-0.034274033	0.07913757	-0.021368523	0.041866391	0.209638998
7057	0.209508158	-0.034486131	0.080175354	-0.014539845	0.037419669	0.209553335
7058	0.220481138	-0.023858564	0.078293822	-0.022681204	0.044720591	0.2134259
7059	0.224604619	-0.032620603	0.081016991	-0.040658419	0.044261477	0.226209029
7060	0.231899723	-0.03759	0.077887901	-0.031540767	0.042724612	0.237484133
7061	0.231294823	-0.038622904	0.077459746	-0.034019061	0.047717185	0.21590035
7062	0.213435979	-0.037367597	0.078416641	-0.020292215	0.039091142	0.21864453
7063	0.211239182	-0.036468576	0.072407071	-0.017295228	0.029518023	0.205131396
7064	0.216039525	-0.040623376	0.081879953	-0.017560337	0.030161548	0.229964781
7065	0.22091996	-0.032974094	0.073195587	-0.032769019	0.039608869	0.224221371
7066	0.21090574	-0.039203542	0.080037249	-0.038571665	0.033237578	0.222035862
7067	0.228266382	-0.040978481	0.082242695	-0.031060312	0.042392125	0.233452365
7068	0.203463718	-0.033527418	0.080889786	-0.026984898	0.041181028	0.243608103
7069	0.209595245	-0.031857563	0.076440384	-0.025128086	0.034239707	0.227112943
7070	0.224053749	-0.028532861	0.081409167	-0.027116266	0.042088808	0.223092039
7071	0.224281737	-0.048499504	0.092987153	-0.034386431	0.051656771	0.226842315
7072	0.195922589	-0.032693088	0.088275844	-0.002555274	0.048766237	0.224159059
7073	0.206092149	-0.034696284	0.087243917	-0.015372946	0.052729137	0.242111398
7074	0.229852058	-0.043256142	0.087078857	-0.00919963	0.04438838	0.227678427
7075	0.200554895	-0.039762203	0.085411248	-0.02106069	0.040624148	0.224637675
7076	0.216420719	-0.043032094	0.08187357	-0.026752953	0.041228899	0.249835051
7077	0.226442349	-0.046837151	0.087852021	-0.022461306	0.040769859	0.219471595
7078	0.223085074	-0.042274199	0.088847168	-0.019743714	0.048278936	0.241858295
7079	0.219118581	-0.03673474	0.085539924	-0.014927272	0.044404105	0.225922774
7080	0.238904267	-0.054205221	0.088300435	-0.017846595	0.045359744	0.234533906
7081	0.230446608	-0.040280293	0.082768413	-0.018322888	0.045068448	0.213212362
7082	0.236006577	-0.052040687	0.095302178	-0.013016693	0.038991116	0.215036642
7083	0.25089764	-0.056696119	0.093417698	-0.029281583	0.044701622	0.206402871
7084	0.250787707	-0.048543333	0.087809074	-0.029661991	0.044174586	0.214469097
7085	0.239081044	-0.048394059	0.095712736	-0.031718092	0.057194949	0.220601746
7086	0.23685133	-0.054855829	0.084837578	-0.035755971	0.04444461	0.204945574
7087	0.231107973	-0.048719833	0.088953262	-0.037323452	0.053006627	0.219587987
7088	0.231168964	-0.047398346	0.086090302	-0.031415925	0.043772819	0.21689983
7089	0.230484024	-0.051818772	0.087495472	-0.019669668	0.041656466	0.203452001
7090	0.23782815	-0.053843167	0.079928953	-0.018656488	0.035956666	0.212449092
7091	0.246359699	-0.058139617	0.088314755	-0.031733258	0.045499134	0.219399076
7092	0.223236913	-0.043904299	0.078412678	-0.030227946	0.04196237	0.220960211
7093	0.220201449	-0.044517314	0.080907079	-0.011986777	0.041274234	0.228771144
